id,response,response_nofill,response_processed,response_processed_phrase,item,item_nofill,SemDis_factor,SemDis_cbowukwacsubtitle_nf_m,SemDis_cbowsubtitle_nf_m,SemDis_cbowBNCwikiukwac_nf_m,SemDis_TASA_nf_m,SemDis_glove_nf_m,SemDis_MEAN,ewm_vector_cosine_dis,ewm_vector_cosine_dis_clus_avg,minima_vector_cosine_dis,minima_vector_cosine_dis_clus_avg,minima_vector_cosine_dis_clus_min,novelty_1,novelty_2,novelty_m
1141,to use in a pulley,use pulley,['pulley'],pulley,Rope,rope,0.0675,0.83912,0.98747,1.06356,0.9406,0.90289,0.94673,0.5495318747632455,0.8553942049009617,0.5495318747632455,0.5495318747632455,0.5028753600461592,2,2,2.0
1141,to drag objects,drag objects,"['drag', 'object']",drag object,Rope,rope,0.17948,1.03802,1.06089,0.97784,1.03192,1.12895,1.04752,1.0284606507977818,0.9249790317933524,0.906730308939218,0.8114627783920656,0.6521477437149363,2,2,2.0
1141,to secure objects to a surface,secure objects surface,"['secure', 'object', 'surface']",secure object surface,Rope,rope,0.05908,0.97751,0.89536,0.94738,1.05172,0.89987,0.95437,0.9953294156360398,0.9249790317933524,0.9221940764493709,0.8114627783920656,0.6521477437149363,2,2,2.0
1141,to attack someone/use as weapon,attack someone use weapon,"['attack', 'weapon']",attack weapon,Rope,rope,0.16617,0.90308,1.06735,1.07225,0.96424,1.12018,1.02542,1.0028789423569708,0.8553942049009617,0.9557530212290998,0.8114627783920656,0.5028753600461592,3,4,3.5
1104,tying things together,tying things together,['tying'],tying,Rope,rope,-0.00667,0.81603,0.94763,0.92242,0.94501,0.84277,0.89477,0.7013854062730374,0.8542325139695173,0.7013854062730374,0.8114627783920656,0.7013854062730374,1,2,1.5
1104,working out,working,['working'],working,Rope,rope,0.03903,0.86003,0.96613,0.96403,1.0032,0.8861600000000001,0.93591,0.964029145300194,0.9551152671268037,0.964029145300194,0.8114627783920656,0.5028753600461592,3,3,3.0
1104,swinging,swinging,['swinging'],swinging,Rope,rope,-0.23238,0.6119399999999999,0.77606,0.71817,0.7712,0.63209,0.70189,0.7181733416474236,0.8553942049009617,0.7181733416474236,0.8114627783920656,0.7181733416474236,2,1,1.5
1104,acting as a barrier,acting barrier,"['acting', 'barrier']",acting barrier,Rope,rope,0.11704,0.92537,1.05449,0.96561,1.07849,1.01429,1.00765,0.9656059970903041,0.8553942049009617,0.9500357470514247,0.8114627783920656,0.5028753600461592,3,3,3.0
1286,to climb,climb,['climb'],climb,Rope,rope,-0.28333,0.56943,0.68518,0.66247,0.66394,0.64988,0.64618,0.6624739228774541,0.7103810024275333,0.6624739228774541,0.6881930764898914,0.6624739228774541,1,1,1.0
1286,to tie something up,tie something,['tie'],tie,Rope,rope,0.11087,1.04944,1.06148,0.90772,0.90557,0.99484,0.98381,0.7282731057012934,0.7932840254520953,0.7282731057012934,0.7506549143674563,0.7282731057012934,1,2,1.5
1286,a belt,belt,['belt'],belt,Rope,rope,-0.18324,0.64283,0.76162,0.7909200000000001,0.83192,0.68721,0.7429,0.7909212617086675,0.8553942049009617,0.7909212617086675,0.8114627783920656,0.7909212617086675,3,4,3.5
1286,use it as a boarder,use boarder,['boarder'],boarder,Rope,rope,0.1183,0.97607,1.07136,0.97996,0.99496,0.9728,0.99903,0.9029600925692057,0.8553942049009617,0.9029600925692057,0.8114627783920656,0.5028753600461592,3,2,2.5
1205,JUMP ROPE,jump rope,"['jump', 'rope']",jump rope,Rope,rope,0.07957,1.0028,0.874,0.9195,0.98699,1.0154,0.95974,0.9194952573281497,0.8553942049009617,0.7607435760480408,0.8295225347054728,0.6891466722744166,2,3,2.5
1163,to climb,climb,['climb'],climb,Rope,rope,-0.28333,0.56943,0.68518,0.66247,0.66394,0.64988,0.64618,0.6624739228774541,0.7103810024275333,0.6624739228774541,0.6881930764898914,0.6624739228774541,1,1,1.0
1163,to tie,tie,['tie'],tie,Rope,rope,-0.30498,0.4639999999999999,0.56852,0.72827,0.66092,0.67869,0.62008,0.7282731057012934,0.7932840254520953,0.7282731057012934,0.7506549143674563,0.7282731057012934,1,2,1.5
1163,to fasten,fasten,['fasten'],fasten,Rope,rope,-0.21615,0.71443,0.7594,0.65215,0.83561,0.6578200000000001,0.72388,0.6521477437149363,0.9249790317933524,0.6521477437149363,0.8114627783920656,0.6521477437149363,2,3,2.5
1192,swing,swing,['swing'],swing,Rope,rope,-0.18685,0.62637,0.83023,0.7562599999999999,0.65175,0.7401800000000001,0.72096,0.7562622805128174,0.8553942049009617,0.7562622805128174,0.7804653034492245,0.7562622805128174,2,1,1.5
1192,secure a boat,secure boat,"['secure', 'boat']",secure boat,Rope,rope,0.06542,0.78567,0.99872,0.93926,0.92401,1.07814,0.94516,0.9392632942460107,0.9249790317933524,0.9221940764493709,0.8114627783920656,0.6970220132949521,2,2,2.0
1192,hang items,hang items,"['hang', 'item']",hang item,Rope,rope,0.17476,1.11934,1.04438,0.92389,0.94441,1.13717,1.03384,0.9514411411505908,0.8553942049009617,0.9499048161121657,0.7891291473808957,0.5028753600461592,2,2,2.0
1192,tie bundles of paper,tie bundles paper,"['tie', 'bundle', 'paper']",tie bundle paper,Rope,rope,-0.02576,0.84334,0.92212,0.92775,1.02353,0.7361599999999999,0.89058,0.9376621729984339,0.7932840254520953,0.9267536140237993,0.7506549143674563,0.7282731057012934,1,2,1.5
1087,tie something,tie something,['tie'],tie,Rope,rope,0.11087,1.04944,1.06148,0.90772,0.90557,0.99484,0.98381,0.7282731057012934,0.7932840254520953,0.7282731057012934,0.7506549143674563,0.7282731057012934,1,2,1.5
1087,to hang something,hang something,['hang'],hang,Rope,rope,0.16303,1.02873,1.04852,0.98272,0.93708,1.11396,1.0222,0.7253324923435046,0.8553942049009617,0.7253324923435046,0.7891291473808957,0.5028753600461592,2,2,2.0
1087,to decorate a vase,decorate vase,"['decorate', 'vase']",decorate vase,Rope,rope,0.13008,1.02468,1.01065,0.88718,0.9836,1.11651,1.00452,0.8871757929899886,0.8553942049009617,0.9273653243916156,0.8114627783920656,0.5028753600461592,3,4,3.5
1087,to mark a perimeter,mark perimeter,"['mark', 'perimeter']",mark perimeter,Rope,rope,0.1225,1.06042,0.95051,1.0155,0.84762,1.00287,0.97538,1.0155025405097815,0.8553942049009617,0.8990712151492694,0.8114627783920656,0.5028753600461592,3,3,3.0
1087,to jump rope,jump rope,"['jump', 'rope']",jump rope,Rope,rope,0.07957,1.0028,0.874,0.9195,0.98699,1.0154,0.95974,0.9194952573281497,0.8553942049009617,0.7607435760480408,0.8295225347054728,0.6891466722744166,2,3,2.5
1087,a weapon,weapon,['weapon'],weapon,Rope,rope,-0.05483,0.7995,0.91831,0.80382,0.98982,0.8230500000000001,0.8669,0.8038174525784438,0.8553942049009617,0.8038174525784438,0.8114627783920656,0.5028753600461592,3,3,3.0
1176,tie things,tie things,['tie'],tie,Rope,rope,0.1441,1.10548,1.01218,0.96438,0.94549,1.01919,1.00934,0.7282731057012934,0.7932840254520953,0.7282731057012934,0.7506549143674563,0.7282731057012934,1,2,1.5
1176,swing from things,swing things,['swing'],swing,Rope,rope,0.1706399999999999,1.11485,1.08237,0.95915,1.09388,1.01284,1.05262,0.7562622805128174,0.8553942049009617,0.7562622805128174,0.7804653034492245,0.7562622805128174,2,2,2.0
1176,hold things together,hold things together,['hold'],hold,Rope,rope,-0.01869,0.76367,0.97092,0.88031,0.99267,0.86263,0.89404,0.8548287512306985,0.8553942049009617,0.8548287512306985,0.8605955909760895,0.5028753600461592,2,2,2.0
1176,climb up,climb,['climb'],climb,Rope,rope,-0.28333,0.56943,0.68518,0.66247,0.66394,0.64988,0.64618,0.6624739228774541,0.7103810024275333,0.6624739228774541,0.6881930764898914,0.6624739228774541,1,1,1.0
1258,jump rope,jump rope,"['jump', 'rope']",jump rope,Rope,rope,0.07957,1.0028,0.874,0.9195,0.98699,1.0154,0.95974,0.9194952573281497,0.8553942049009617,0.7607435760480408,0.8295225347054728,0.6891466722744166,2,2,2.0
1258,rope that is used to tie knots,rope used tie knots,"['rope', 'tie', 'knot']",rope tie knot,Rope,rope,0.16708,0.90706,1.14837,1.17423,0.72315,1.03269,0.9971,0.5267569192166817,0.8007323045008166,0.7282731057012934,0.7506549143674563,0.5838108218708807,1,2,1.5
1258,rope are used to keep things in place,rope used keep things place,"['rope', 'place']",rope place,Rope,rope,0.02467,0.6824600000000001,1.09226,1.00094,0.97449,0.8809400000000001,0.92622,0.9052606609456371,0.8553942049009617,0.9352265902658106,0.8295225347054728,0.6891466722744166,1,2,1.5
1258,obstacle course ropes,obstacle course ropes,"['obstacle', 'course', 'rope']",obstacle course rope,Rope,rope,-0.03042,0.7130000000000001,1.07628,0.90684,0.9651,0.77583,0.88741,0.8003559326672172,0.8553942049009617,0.907694734915394,0.8295225347054728,0.6891466722744166,3,4,3.5
1258,the rope that is climbed during gym class to see how high you can get,rope climbed gym class see high can get,"['rope', 'climbed', 'gym', 'class', 'high']",rope climbed gym class high,Rope,rope,0.22497,1.16366,1.08788,1.06534,0.92257,1.09645,1.06718,0.9276317200490253,0.8553942049009617,0.9667294272618066,0.8295225347054728,0.6891466722744166,2,1,1.5
1186,tie,tie,['tie'],tie,Rope,rope,-0.30498,0.4639999999999999,0.56852,0.72827,0.66092,0.67869,0.62008,0.7282731057012934,0.7932840254520953,0.7282731057012934,0.7506549143674563,0.7282731057012934,1,2,1.5
1186,knot,knot,['knot'],knot,Rope,rope,-0.39594,0.49399,0.4678099999999999,0.5838099999999999,0.57315,0.58655,0.54106,0.5838108218708807,0.8007323045008166,0.5838108218708807,0.8114627783920656,0.5838108218708807,1,2,1.5
1186,jump rope,jump rope,"['jump', 'rope']",jump rope,Rope,rope,0.07957,1.0028,0.874,0.9195,0.98699,1.0154,0.95974,0.9194952573281497,0.8553942049009617,0.7607435760480408,0.8295225347054728,0.6891466722744166,2,3,2.5
1186,noose,noose,['noose'],noose,Rope,rope,-0.4083,0.47311,0.4442,0.50288,0.69059,0.62784,0.54772,0.5028753600461592,0.8553942049009617,0.5028753600461592,0.8114627783920656,0.5028753600461592,3,3,3.0
1186,lasso,lasso,['lasso'],lasso,Rope,rope,-0.18664,0.74051,0.5463199999999999,0.7043200000000001,0.93442,0.79369,0.74385,0.7043173933897383,0.7224089036098673,0.7043173933897383,0.8114627783920656,0.7043173933897383,5,3,4.0
1186,climbing,climbing,['climbing'],climbing,Rope,rope,-0.29518,0.57978,0.7383500000000001,0.62076,0.7770900000000001,0.57054,0.6573,0.6207633036360751,0.7876904964568205,0.6207633036360751,0.688244471698456,0.6207633036360751,1,1,1.0
1186,hold down,hold,['hold'],hold,Rope,rope,-0.16522,0.62473,0.72462,0.85483,0.61598,0.79405,0.72284,0.8548287512306985,0.8553942049009617,0.8548287512306985,0.8605955909760895,0.5028753600461592,2,2,2.0
1186,hit with,hit,['hit'],hit,Rope,rope,-0.00419,0.78061,0.94894,0.94096,0.89703,0.87858,0.88922,0.9409624272527608,0.9409624272527607,0.9409624272527608,0.8114627783920656,0.5028753600461592,3,2,2.5
1186,sailing,sailing,['sailing'],sailing,Rope,rope,-0.07049,0.79687,0.83584,0.8125100000000001,0.9864,0.81823,0.84997,0.8125061005085696,0.8553942049009617,0.8125061005085696,0.8114627783920656,0.5028753600461592,3,4,3.5
1186,tug o war,tug war,"['tug', 'o', 'war']",tug o war,Rope,rope,0.06791,0.84866,0.94268,0.96198,1.0247,1.00944,0.95749,1.016396801647684,0.8553942049009617,0.9587855457743842,0.8114627783920656,0.6964116788025752,3,3,3.0
1186,jewelry,jewelry,['jewelry'],jewelry,Rope,rope,-0.00261,0.7756000000000001,0.91521,0.95776,0.98229,0.86519,0.89921,0.9577646270718302,0.8553942049009617,0.9577646270718302,0.9577646270718302,0.5028753600461592,4,4,4.0
1174,pull someone out of a well,pull someone well,['pull'],pull,Rope,rope,0.01471,0.74659,0.9584,0.97097,1.15569,0.85143,0.93662,0.6997997704887042,0.830372669342432,0.6997997704887042,0.7539072394730736,0.5028753600461592,4,3,3.5
1174,climb up,climb,['climb'],climb,Rope,rope,-0.28333,0.56943,0.68518,0.66247,0.66394,0.64988,0.64618,0.6624739228774541,0.7103810024275333,0.6624739228774541,0.6881930764898914,0.6624739228774541,1,1,1.0
1133,tie a knot,tie knot,"['tie', 'knot']",tie knot,Rope,rope,0.11703,0.9812,1.06538,0.94694,0.96285,1.01446,0.99417,0.9469352678481051,0.8007323045008166,0.7282731057012934,0.7506549143674563,0.5838108218708807,1,2,1.5
1133,wear as a belt,wear belt,"['wear', 'belt']",wear belt,Rope,rope,0.14485,1.0826,0.93466,0.97059,1.02612,1.06221,1.01524,0.9705923923149619,0.8553942049009617,0.8694330616605463,0.8114627783920656,0.7909212617086675,3,4,3.5
1133,shoe lace,shoe lace,"['shoe', 'lace']",shoe lace,Rope,rope,0.12071,1.08635,0.96125,1.00962,0.96951,0.93165,0.99168,1.0096185812334626,0.9279709139691403,0.7998842971903968,0.8114627783920656,0.5028753600461592,3,4,3.5
1133,use it to climb something,use climb something,['climb'],climb,Rope,rope,-0.01837,0.7237899999999999,0.91085,0.94547,0.96654,0.87863,0.88506,0.6624739228774541,0.7103810024275333,0.6624739228774541,0.6881930764898914,0.6624739228774541,1,1,1.0
1133,measure something's length,measure something length,"['measure', 'somethings', 'length']",measure somethings length,Rope,rope,0.02301,0.8451500000000001,0.90978,0.95682,1.02271,0.88323,0.92354,1.0252822314949916,0.8553942049009617,0.9595749757964576,0.8114627783920656,0.5028753600461592,3,2,2.5
1133,create boundaries for a,create boundaries,"['create', 'boundary']",create boundary,Rope,rope,0.19014,1.00041,1.07425,1.00257,1.09615,1.1435,1.06338,1.0280822922863067,0.8553942049009617,0.992074134629427,0.8114627783920656,0.5028753600461592,3,3,3.0
1138,tying something up,tying something,['tying'],tying,Rope,rope,0.11792,1.0171,1.09887,0.94842,0.8690599999999999,0.99132,0.98495,0.7013854062730374,0.8542325139695173,0.7013854062730374,0.8114627783920656,0.7013854062730374,1,2,1.5
1138,rock climbing,rock climbing,"['rock', 'climbing']",rock climbing,Rope,rope,0.0874,1.02689,0.89149,0.93672,1.06411,0.9647,0.97678,0.9367168146747031,0.7876904964568205,0.8021195858773267,0.8099856666468086,0.6207633036360751,1,2,1.5
1138,lasso,lasso,['lasso'],lasso,Rope,rope,-0.18664,0.74051,0.5463199999999999,0.7043200000000001,0.93442,0.79369,0.74385,0.7043173933897383,0.7224089036098673,0.7043173933897383,0.8114627783920656,0.7043173933897383,5,3,4.0
1138,storing things like a lanyard,storing things like lanyard,"['storing', 'like', 'lanyard']",storing like lanyard,Rope,rope,0.08368,1.00442,0.96604,0.98562,1.0845,0.86102,0.98032,0.8596342360065264,0.9441382968396135,0.9534482345933677,0.8114627783920656,0.5028753600461592,3,3,3.0
1138,jewelry,jewelry,['jewelry'],jewelry,Rope,rope,-0.00261,0.7756000000000001,0.91521,0.95776,0.98229,0.86519,0.89921,0.9577646270718302,0.8553942049009617,0.9577646270718302,0.9577646270718302,0.5028753600461592,4,4,4.0
1221,tie things,tie things,['tie'],tie,Rope,rope,0.1441,1.10548,1.01218,0.96438,0.94549,1.01919,1.00934,0.7282731057012934,0.7932840254520953,0.7282731057012934,0.7506549143674563,0.7282731057012934,1,2,1.5
1221,climb trees,climb trees,"['climb', 'tree']",climb tree,Rope,rope,0.12562,1.09228,0.82344,1.04195,1.02476,0.984,0.99329,1.055364701626428,0.7103810024275333,0.7958350818052299,0.6881930764898914,0.6624739228774541,1,1,1.0
1221,harness,harness,['harness'],harness,Rope,rope,-0.29005,0.58887,0.65381,0.63969,0.8077799999999999,0.6071599999999999,0.65946,0.6396858763184483,0.8553942049009617,0.6396858763184483,0.8114627783920656,0.5028753600461592,2,3,2.5
1221,lasso,lasso,['lasso'],lasso,Rope,rope,-0.18664,0.74051,0.5463199999999999,0.7043200000000001,0.93442,0.79369,0.74385,0.7043173933897383,0.7224089036098673,0.7043173933897383,0.8114627783920656,0.7043173933897383,5,3,4.0
1221,bridge,bridge,['bridge'],bridge,Rope,rope,-0.18356,0.69006,0.75968,0.78566,0.71584,0.68838,0.72792,0.7856615321123317,0.8553942049009617,0.7856615321123317,0.8114627783920656,0.5028753600461592,4,4,4.0
1221,costume,costume,['costume'],costume,Rope,rope,-0.05395,0.77851,0.88392,0.8239,0.97791,0.85082,0.86301,0.8238981918016474,0.8553942049009617,0.8238981918016474,0.8114627783920656,0.5028753600461592,5,4,4.5
1221,satchel,satchel,['satchel'],satchel,Rope,rope,-0.04154,0.8175399999999999,0.85733,0.7973,0.94662,0.91645,0.86705,0.7973032924349035,0.8553942049009617,0.7973032924349035,0.8114627783920656,0.5028753600461592,4,4,4.0
1221,tightrope to walk on,tightrope walk,"['tightrope', 'walk']",tightrope walk,Rope,rope,0.06039,0.96749,0.9386,0.93128,1.15506,0.86756,0.972,0.9312822469825641,0.8553942049009617,0.8044198583654278,0.8114627783920656,0.5028753600461592,3,3,3.0
1221,reel people in out in the water,reel people water,"['reel', 'people', 'water']",reel people water,Rope,rope,0.07242,0.95666,0.96007,0.93952,1.08195,0.92033,0.97171,0.9395238364349148,0.9489305729055953,0.9994972582509744,0.9426684288524761,0.5028753600461592,4,4,4.0
1194,tie things up,tie things,['tie'],tie,Rope,rope,0.1441,1.10548,1.01218,0.96438,0.94549,1.01919,1.00934,0.7282731057012934,0.7932840254520953,0.7282731057012934,0.7506549143674563,0.7282731057012934,1,2,1.5
1194,make a knot,make knot,['knot'],knot,Rope,rope,0.05273,1.01912,0.99331,0.92142,1.01069,0.81453,0.95181,0.5838108218708807,0.8007323045008166,0.5838108218708807,0.8114627783920656,0.5838108218708807,1,2,1.5
1194,go rock climbing,go rock climbing,"['rock', 'climbing']",rock climbing,Rope,rope,-0.02113,0.77056,0.97321,0.87137,1.0509,0.8367,0.90055,0.9367168146747031,0.7876904964568205,0.8021195858773267,0.8099856666468086,0.6207633036360751,1,3,2.0
1194,lasso something,lasso something,['lasso'],lasso,Rope,rope,0.12103,1.06379,1.0772,0.93966,0.9779,0.94794,1.0013,0.7043173933897383,0.7224089036098673,0.7043173933897383,0.8114627783920656,0.7043173933897383,5,3,4.0
1147,walking on a tightrope,walking tightrope,"['walking', 'tightrope']",walking tightrope,Rope,rope,0.05154,0.97197,1.01676,0.88702,1.0812,0.85175,0.96174,0.887016681812718,0.8553942049009617,0.8044642983585717,0.8114627783920656,0.5028753600461592,3,2,2.5
1147,lasso,lasso,['lasso'],lasso,Rope,rope,-0.18664,0.74051,0.5463199999999999,0.7043200000000001,0.93442,0.79369,0.74385,0.7043173933897383,0.7224089036098673,0.7043173933897383,0.8114627783920656,0.7043173933897383,5,3,4.0
1147,painting,painting,['painting'],painting,Rope,rope,-0.01552,0.80609,0.94624,0.85356,1.03315,0.86774,0.90136,0.8535572901813345,0.8553942049009617,0.8535572901813345,0.8114627783920656,0.5028753600461592,4,4,4.0
1147,climbing a rope in a gym,climbing rope gym,"['climbing', 'rope', 'gym']",climbing rope gym,Rope,rope,-0.16124,0.7231000000000001,0.80869,0.67182,1.06073,0.71373,0.79561,0.6718230622895063,0.7876904964568205,0.874138204056329,0.688244471698456,0.6207633036360751,2,1,1.5
1147,swinging from a tree,swinging tree,"['swinging', 'tree']",swinging tree,Rope,rope,0.12419,0.99737,0.93851,0.993,1.10839,1.013,1.01005,0.9929973013284432,0.8553942049009617,0.7958350818052299,0.7804653034492245,0.7181733416474236,2,2,2.0
1147,tug of war,tug war,"['tug', 'war']",tug war,Rope,rope,0.06791,0.84866,0.94268,0.96198,1.0247,1.00944,0.95749,0.9619812710071672,0.8553942049009617,0.9106166532127701,0.8114627783920656,0.6964116788025752,3,3,3.0
1147,pulling a tree out of the ground,pulling tree ground,"['pulling', 'tree', 'ground']",pulling tree ground,Rope,rope,0.00824,0.78795,0.99619,0.9869,0.90418,0.83081,0.90121,0.9869005448921014,0.8553942049009617,0.7999012215024557,0.7804653034492245,0.7267741571879294,3,2,2.5
1147,making a harness,making harness,"['making', 'harness']",making harness,Rope,rope,0.14141,1.04794,0.98769,0.92555,0.98333,1.10899,1.0107,0.9255517657559669,0.8553942049009617,0.9137097411185087,0.8114627783920656,0.5028753600461592,2,3,2.5
1147,fishing net,fishing net,"['fishing', 'net']",fishing net,Rope,rope,0.14632,1.05849,0.99756,0.96934,1.03992,1.04332,1.02173,0.969342322230109,0.8553942049009617,0.8331804598639787,0.8114627783920656,0.5028753600461592,3,4,3.5
