id,response,response_nofill,response_processed,response_processed_phrase,item,item_nofill,SemDis_factor,SemDis_cbowukwacsubtitle_nf_m,SemDis_cbowsubtitle_nf_m,SemDis_cbowBNCwikiukwac_nf_m,SemDis_TASA_nf_m,SemDis_glove_nf_m,SemDis_MEAN,ewm_vector_cosine_dis,ewm_vector_cosine_dis_clus_avg,minima_vector_cosine_dis,minima_vector_cosine_dis_clus_avg,novelty_1,novelty_2,novelty_m
1093,music,music,['music'],music,Key,key,-0.06673,0.83154,0.94839,0.95753,0.90333,0.85143,0.89844,0.8315413035907758,0.872906304715854,0.8315413035907758,0.8560595686057815,3,5,4.0
1093,put on a chain,put chain,['chain'],chain,Key,key,0.03685,0.957,1.00875,0.98558,1.00074,1.32211,1.05484,0.6944591449885809,0.7232941143677183,0.6944591449885809,0.8560595686057815,3,4,3.5
1093,jangling,jangling,['jangling'],jangling,Key,key,-0.16976,0.75067,0.6819200000000001,0.87512,1.03892,0.95531,0.86039,0.7506747300258128,0.872906304715854,0.7506747300258128,0.7506747300258128,2,5,3.5
1159,open doors,open doors,"['open', 'door']",open door,Key,key,0.06653,0.93745,1.04888,1.07998,1.03097,1.29673,1.0788,0.9327709408406855,0.9150631095037114,0.6873376538957495,0.6873376538957495,1,1,1.0
1159,jewelry,jewelry,['jewelry'],jewelry,Key,key,-0.10874,0.7568,0.84099,0.98246,0.96132,0.92771,0.89386,0.7568026946930487,0.872906304715854,0.7568026946930487,0.8560595686057815,3,4,3.5
1159,decoration,decoration,['decoration'],decoration,Key,key,-0.01498,0.93845,0.88005,0.95936,1.04825,1.00878,0.96698,0.9384488677508672,0.9408825766286568,0.9384488677508672,0.9384488677508672,3,4,3.5
1195,unlock door,unlock door,"['unlock', 'door']",unlock door,Key,key,0.05292,0.97084,1.01924,1.03137,0.99621,1.18833,1.0412,0.9708405509396478,0.8356692802403745,0.5516243395176053,0.5516243395176054,1,1,1.0
1195,cut something,cut something,['cut'],cut,Key,key,0.07948,1.01791,0.98149,1.04075,1.05736,1.35588,1.09068,0.8626322536825128,0.9361403917114989,0.8626322536825128,0.8560595686057815,2,3,2.5
1195,melt into metal,melt metal,"['melt', 'metal']",melt metal,Key,key,0.0406,0.90916,1.00212,1.0659,1.10329,1.11765,1.03962,0.9091610084735108,0.8434740324863549,0.8520151086441676,0.8556875141431818,4,5,4.5
1195,dip in paint and paint something,dip paint paint something,"['dip', 'paint', 'paint']",dip paint paint,Key,key,0.01613,0.96131,0.94295,0.99238,0.89684,1.38109,1.03491,0.970583725202862,0.9869375221795057,0.9360035710750652,0.8560595686057815,5,4,4.5
1195,decorate and give as a gift,decorate give gift,"['decorate', 'gift']",decorate gift,Key,key,-0.03095,0.87039,0.81403,1.07111,1.09996,0.79631,0.93036,1.0493863746412986,0.9412888951953624,0.8828158091534446,0.8560595686057815,4,5,4.5
1195,use as a screwdriver,use screwdriver,['screwdriver'],screwdriver,Key,key,0.04947,0.93573,1.11863,1.04794,0.95622,0.84729,0.98116,0.7628774990125907,0.872906304715854,0.7628774990125907,0.8560595686057815,3,4,3.5
1141,to open a door,open door,"['open', 'door']",open door,Key,key,0.04212,0.93277,1.0144,1.03777,1.0152,1.27524,1.05508,0.9327709408406855,0.9150631095037114,0.6873376538957495,0.6873376538957495,1,1,1.0
1141,to open an envelope,open envelope,"['open', 'envelope']",open envelope,Key,key,0.05879,0.97259,1.06162,1.03019,0.9305,1.25654,1.05029,0.9725854999944572,0.9150631095037114,0.7512776128481914,0.7825551474879914,1,2,1.5
1141,to dislodge items/objects from cracks,dislodge items objects cracks,"['dislodge', 'item', 'object', 'crack']",dislodge item object crack,Key,key,0.06641,1.03641,0.92376,1.03233,1.1297,0.99418,1.02328,0.8994378483421145,0.872906304715854,0.8806153363368268,0.8772124272994208,2,4,3.0
1141,to scratch surface on a car or scratch card,scratch surface car scratch card,"['scratch', 'surface', 'car', 'scratch', 'card']",scratch surface car scratch card,Key,key,-0.01351,0.90275,1.01206,0.95284,1.05679,0.63286,0.91146,0.9027490287782121,0.9187120673922888,0.9129664300578088,0.905826090912054,3,3,3.0
1141,to attack someone,attack someone,['attack'],attack,Key,key,0.05445,0.93769,1.04355,1.05165,0.98019,1.36409,1.07543,0.9140540523271555,0.872906304715854,0.9140540523271555,0.8560595686057815,3,3,3.0
1104,unlocking,unlocking,['unlocking'],unlocking,Key,key,-0.33545,0.58123,0.5551200000000001,0.74388,0.86419,0.75956,0.7008,0.581234654584278,0.872906304715854,0.581234654584278,0.7050357704464157,1,1,1.0
1104,self defense,self defense,"['self', 'defense']",self defense,Key,key,0.04163,0.90444,1.11954,1.00879,0.97466,1.25756,1.053,0.9044424763395112,0.872906304715854,0.9936892129474353,0.8560595686057815,3,3,3.0
1104,scratching something,scratching something,['scratching'],scratching,Key,key,0.03289,0.98008,0.96545,1.01367,1.02378,0.92501,0.9816,0.8901445465138781,0.9194311830894772,0.8901445465138781,0.8588389414381282,3,3,3.0
1286,open a house,open house,"['open', 'house']",open house,Key,key,0.02747,0.87848,1.07399,1.02832,0.99546,1.26341,1.04793,0.8784844739980423,0.8243930157147494,0.7502941213702701,0.7825551474879914,1,1,1.0
1286,use it as a knife,use knife,['knife'],knife,Key,key,0.07498,0.99422,1.03864,1.0517,0.95012,1.37315,1.08157,0.7673632078823875,0.872906304715854,0.7673632078823875,0.8465902399983495,3,3,3.0
1286,decoration,decoration,['decoration'],decoration,Key,key,-0.01498,0.93845,0.88005,0.95936,1.04825,1.00878,0.96698,0.9384488677508672,0.9408825766286568,0.9384488677508672,0.9384488677508672,3,3,3.0
1205,PIECE OF jewelry,piece of jewelry,"['piece', 'jewelry']",piece jewelry,Key,key,-0.01758,0.89829,1.09579,0.90347,0.99295,0.59468,0.89704,0.997525765486639,0.872906304715854,0.7568026946930487,0.8560595686057815,3,3,3.0
1205,USE TO CUT STRING,use to cut string,"['cut', 'string']",cut string,Key,key,0.04218,1.04411,0.88832,1.00277,0.9046,1.36054,1.04007,1.038976123811985,0.9361403917114989,0.8626322536825128,0.8560595686057815,2,3,2.5
1205,OPEN A SODA CAN,open soda can,"['open', 'soda']",open soda,Key,key,-0.01827,0.89547,0.96473,1.00759,0.98955,0.67338,0.90614,0.9790940312241615,0.9150631095037114,0.9096192456625634,0.7825551474879914,2,5,3.5
1205,SCRATCH AN ITCH,scratch an itch,"['scratch', 'itch']",scratch itch,Key,key,0.02407,1.00208,0.92979,0.96963,1.03651,0.95354,0.97831,0.9213403048358583,0.9213403048358583,0.9956481890468681,0.905826090912054,3,3,3.0
1163,open door,open door,"['open', 'door']",open door,Key,key,0.04212,0.93277,1.0144,1.03777,1.0152,1.27524,1.05508,0.9327709408406855,0.9150631095037114,0.6873376538957495,0.6873376538957495,1,1,1.0
1163,open car,open car,"['open', 'car']",open car,Key,key,0.0399,0.94242,1.04073,0.97867,1.05253,1.2726,1.05739,0.9424190232537437,0.908812613064916,0.7409080583214483,0.8588389414381282,1,1,1.0
1163,open safe,open safe,"['open', 'safe']",open safe,Key,key,0.04861,0.93971,1.03102,1.05968,0.93231,1.33838,1.06022,0.93970530672734,0.9150631095037114,0.6873376538957495,0.6873376538957495,1,1,1.0
1163,open lock,open lock,"['open', 'lock']",open lock,Key,key,0.04846,0.98004,0.97918,1.01782,1.05755,1.13969,1.03486,0.980038627550153,0.7831388293258544,0.6873376538957495,0.7825551474879914,1,1,1.0
1192,open door,open door,"['open', 'door']",open door,Key,key,0.04212,0.93277,1.0144,1.03777,1.0152,1.27524,1.05508,0.9327709408406855,0.9150631095037114,0.6873376538957495,0.6873376538957495,1,1,1.0
1192,open a package,open package,"['open', 'package']",open package,Key,key,0.07261,1.06608,0.95576,0.96769,1.06026,1.31037,1.07203,1.0660790481097868,0.9150631095037114,0.8046670906837471,0.7825551474879914,1,2,1.5
1192,self defense,self defense,"['self', 'defense']",self defense,Key,key,0.04163,0.90444,1.11954,1.00879,0.97466,1.25756,1.053,0.9044424763395112,0.872906304715854,0.9936892129474353,0.8560595686057815,3,3,3.0
1087,open door,open door,"['open', 'door']",open door,Key,key,0.04212,0.93277,1.0144,1.03777,1.0152,1.27524,1.05508,0.9327709408406855,0.9150631095037114,0.6873376538957495,0.6873376538957495,1,1,1.0
1087,scratch grey stuff on a new gift card,scratch grey stuff new gift card,"['scratch', 'grey', 'stuff', 'new', 'gift', 'card']",scratch grey stuff new gift card,Key,key,0.03263,0.92278,1.09929,0.94767,1.00123,1.31602,1.0574,0.9227760164776251,0.9412888951953624,0.962655046667562,0.905826090912054,3,3,3.0
1087,cut a string,cut string,"['cut', 'string']",cut string,Key,key,0.05179,1.03898,0.98931,0.96331,0.918,1.29219,1.04036,1.038976123811985,0.9361403917114989,0.8626322536825128,0.8560595686057815,2,3,2.5
1087,necklace pendant,necklace pendant,"['necklace', 'pendant']",necklace pendant,Key,key,0.07217,0.97759,1.13296,1.02663,1.02136,0.85232,1.00217,0.97759026369287,0.872906304715854,0.8431475264024465,0.7896106672133876,3,3,3.0
1176,unlock things,unlock things,['unlock'],unlock,Key,key,0.11491,1.07288,0.99364,1.12976,0.94477,1.23652,1.07551,0.4835451895398304,0.8356692802403745,0.4835451895398304,0.5722404819653893,1,1,1.0
1176,cut open things,cut open things,"['cut', 'open']",cut open,Key,key,-0.01898,0.88163,1.02368,0.94576,1.10497,0.57116,0.90544,0.956866928983083,0.9361403917114989,0.8626322536825128,0.7825551474879914,2,3,2.5
1176,decoration art,decoration art,"['decoration', 'art']",decoration art,Key,key,0.04527,1.0023,0.97633,1.00247,0.95128,1.23571,1.03362,1.0023046609269775,0.9408825766286568,0.9384488677508672,0.9384488677508672,3,3,3.0
1258,used to unlock doors,used unlock doors,"['unlock', 'door']",unlock door,Key,key,-0.07474,0.88014,0.80609,0.96789,1.0009,0.60421,0.85185,0.9708405509396478,0.8356692802403745,0.5516243395176053,0.5516243395176054,1,1,1.0
1258,associate this with the flying keys from harry potter,associate flying keys harry potter,"['associate', 'flying', 'key', 'harry', 'potter']",associate flying key harry potter,Key,key,0.06155,0.95157,1.1254,1.0221,1.10497,0.70675,0.98216,0.8581689750407969,0.9231091705616887,0.9504899003832303,0.8390436535994028,5,5,5.0
1258,a key can be tied around a necklace,key can tied around necklace,"['key', 'tied', 'necklace']",key tied necklace,Key,key,-0.07898,0.84777,0.94751,0.90471,0.9485,0.59343,0.84838,0.8343575397802088,0.9231091705616887,0.8659027995120036,0.7896106672133876,3,3,3.0
1258,key to a diary,key diary,"['key', 'diary']",key diary,Key,key,0.06021,0.93989,1.09952,1.06385,0.87565,1.3437,1.06452,0.9398902743034093,0.9231091705616887,0.8073946581833499,0.8390436535994028,1,4,2.5
1258,key rings are used to tie keys around,key rings used tie keys around,"['key', 'ring', 'tie', 'key']",key ring tie key,Key,key,0.06276,1.11445,0.93454,0.91065,0.97178,1.29591,1.04547,1.091656161507348,0.9231091705616887,0.8598357476248555,0.8390436535994028,2,3,2.5
1186,open house,open house,"['open', 'house']",open house,Key,key,0.02747,0.87848,1.07399,1.02832,0.99546,1.26341,1.04793,0.8784844739980423,0.8243930157147494,0.7502941213702701,0.7825551474879914,1,1,1.0
1186,clean nails,clean nails,"['clean', 'nail']",clean nail,Key,key,0.01003,0.97101,0.9358,0.96472,0.93816,1.23189,1.00832,0.9397249384837802,0.872906304715854,0.836500404981153,0.8560595686057815,3,5,4.0
1186,eat cake,eat cake,"['eat', 'cake']",eat cake,Key,key,0.02406,1.01564,0.94606,0.93341,1.0102,1.04288,0.98964,1.0156422952510484,0.872906304715854,0.9195038448300822,0.8560595686057815,5,5,5.0
1186,decoration,decoration,['decoration'],decoration,Key,key,-0.01498,0.93845,0.88005,0.95936,1.04825,1.00878,0.96698,0.9384488677508672,0.9408825766286568,0.9384488677508672,0.9384488677508672,3,3,3.0
1186,gift,gift,['gift'],gift,Key,key,-0.04019,0.83217,0.87553,1.06266,1.02904,0.87305,0.93449,0.8321712553811003,0.9412888951953624,0.8321712553811003,0.8560595686057815,3,4,3.5
1186,treasure hunt to find key,treasure hunt find key,"['treasure', 'hunt', 'find', 'key']",treasure hunt find key,Key,key,0.00804,0.92135,0.96603,0.99343,0.96698,1.26996,1.02355,0.9213528199195685,0.9231091705616887,0.8551207964098273,0.8390436535994028,3,4,3.5
1186,knife,knife,['knife'],knife,Key,key,-0.11574,0.76736,0.87944,0.90411,0.98448,0.89273,0.88562,0.7673632078823875,0.872906304715854,0.7673632078823875,0.8465902399983495,3,3,3.0
1186,put hole in something,put hole something,['hole'],hole,Key,key,0.03521,0.95965,0.95341,1.09406,1.06515,0.5631200000000001,0.92708,0.8679912556430696,0.872906304715854,0.8679912556430696,0.8963038333612114,2,3,2.5
1186,weapon,weapon,['weapon'],weapon,Key,key,-0.16395,0.73773,0.8221499999999999,0.87279,0.92126,0.7133700000000001,0.81346,0.7377303703759972,0.872906304715854,0.7377303703759972,0.8560595686057815,3,3,3.0
1174,open a door,open door,"['open', 'door']",open door,Key,key,0.04212,0.93277,1.0144,1.03777,1.0152,1.27524,1.05508,0.9327709408406855,0.9150631095037114,0.6873376538957495,0.6873376538957495,1,1,1.0
1174,open a safe,open safe,"['open', 'safe']",open safe,Key,key,0.04861,0.93971,1.03102,1.05968,0.93231,1.33838,1.06022,0.93970530672734,0.9150631095037114,0.6873376538957495,0.6873376538957495,1,1,1.0
1133,open a lock,open lock,"['open', 'lock']",open lock,Key,key,0.04846,0.98004,0.97918,1.01782,1.05755,1.13969,1.03486,0.980038627550153,0.7831388293258544,0.6873376538957495,0.7825551474879914,1,1,1.0
1133,use as a knife,use knife,['knife'],knife,Key,key,0.07498,0.99422,1.03864,1.0517,0.95012,1.37315,1.08157,0.7673632078823875,0.872906304715854,0.7673632078823875,0.8465902399983495,3,3,3.0
1133,self defense,self defense,"['self', 'defense']",self defense,Key,key,0.04163,0.90444,1.11954,1.00879,0.97466,1.25756,1.053,0.9044424763395112,0.872906304715854,0.9936892129474353,0.8560595686057815,3,3,3.0
1133,peel a fruit,peel fruit,"['peel', 'fruit']",peel fruit,Key,key,0.05735,1.02167,0.94099,1.04585,1.00046,1.08538,1.01887,1.021674937933122,0.872906304715854,0.9062866953688468,0.8560595686057815,4,3,3.5
1133,jewelry,jewelry,['jewelry'],jewelry,Key,key,-0.10874,0.7568,0.84099,0.98246,0.96132,0.92771,0.89386,0.7568026946930487,0.872906304715854,0.7568026946930487,0.8560595686057815,3,3,3.0
1133,decoration,decoration,['decoration'],decoration,Key,key,-0.01498,0.93845,0.88005,0.95936,1.04825,1.00878,0.96698,0.9384488677508672,0.9408825766286568,0.9384488677508672,0.9384488677508672,3,3,3.0
1133,arrow,arrow,['arrow'],arrow,Key,key,-0.1362,0.78793,0.93142,0.86163,0.7052499999999999,0.88847,0.83494,0.787927793891404,0.872906304715854,0.787927793891404,0.8560595686057815,5,5,5.0
1138,opening a door,opening door,"['opening', 'door']",opening door,Key,key,0.02641,0.91287,0.9915,1.01402,1.05442,1.29812,1.05419,0.9128661141374245,0.9152638426655585,0.7674450738363819,0.7050357704464157,1,1,1.0
1138,opening a can,opening can,['opening'],opening,Key,key,0.11312,1.10216,0.94238,1.09596,0.96321,1.38048,1.09684,0.7674450738363819,0.9152638426655585,0.7674450738363819,0.7050357704464157,2,1,1.5
1221,unlock doors,unlock doors,"['unlock', 'door']",unlock door,Key,key,0.06298,0.97133,0.98636,1.05782,1.0973,1.17398,1.05736,0.9708405509396478,0.8356692802403745,0.5516243395176053,0.5516243395176054,1,1,1.0
1221,necklace,necklace,['necklace'],necklace,Key,key,-0.14938,0.7106,0.75221,0.96685,0.97429,1.02333,0.88546,0.7105959954293013,0.872906304715854,0.7105959954293013,0.7896106672133876,3,3,3.0
1221,decoration,decoration,['decoration'],decoration,Key,key,-0.01498,0.93845,0.88005,0.95936,1.04825,1.00878,0.96698,0.9384488677508672,0.9408825766286568,0.9384488677508672,0.9384488677508672,3,3,3.0
1221,symbol,symbol,['symbol'],symbol,Key,key,-0.18704,0.75656,0.81075,0.88836,0.59639,0.75821,0.76205,0.7565569871207078,0.872906304715854,0.7565569871207078,0.8963038333612114,4,5,4.5
1221,lock notebook/diary,lock notebook diary,"['lock', 'notebook', 'diary']",lock notebook diary,Key,key,-0.14047,0.7283,0.83582,0.91756,0.96803,0.9076,0.87146,0.7282997603565395,0.7831388293258544,0.8073946581833499,0.5917863031994922,1,4,2.5
1221,mailbox,mailbox,['mailbox'],mailbox,Key,key,-0.12177,0.79545,0.77483,0.90614,0.99968,1.01424,0.89807,0.7954505502620721,0.872906304715854,0.7954505502620721,0.8560595686057815,1,3,2.0
1194,open a door,open door,"['open', 'door']",open door,Key,key,0.04212,0.93277,1.0144,1.03777,1.0152,1.27524,1.05508,0.9327709408406855,0.9150631095037114,0.6873376538957495,0.6873376538957495,1,1,1.0
1194,scrape at a lottery card,scrape lottery card,"['scrape', 'lottery', 'card']",scrape lottery card,Key,key,0.05466,0.99023,1.00247,1.0182,1.09735,0.91208,1.00407,0.9902318756709215,0.9869375221795057,0.878223257749448,0.905826090912054,3,3,3.0
1194,open a taped up box,open taped box,"['open', 'taped', 'box']",open taped box,Key,key,-0.09435,0.80713,0.80097,0.95109,1.14592,0.6776,0.87654,0.8071325830672416,0.9150631095037114,0.8210328215234487,0.7825551474879914,2,1,1.5
1147,to unlock a door,unlock door,"['unlock', 'door']",unlock door,Key,key,0.05292,0.97084,1.01924,1.03137,0.99621,1.18833,1.0412,0.9708405509396478,0.8356692802403745,0.5516243395176053,0.5516243395176054,1,1,1.0
1147,to use as protection by holding in between knuckles when walking alone,use protection holding knuckles walking alone,"['protection', 'holding', 'knuckle', 'walking']",protection holding knuckle walking,Key,key,-0.00518,0.89477,1.00484,1.01345,1.00322,0.69661,0.92258,1.0450871713903587,0.872906304715854,0.8902769858685158,0.8560595686057815,3,3,3.0
1162,open something,open something,['open'],open,Key,key,0.04775,1.00458,0.89966,1.03042,1.02739,1.34053,1.06052,0.6873376538957495,0.9150631095037114,0.6873376538957495,0.7825551474879914,2,1,1.5
1162,scratch something,scratch something,['scratch'],scratch,Key,key,0.00906,0.90531,0.97006,0.98859,1.04327,1.27791,1.03703,0.8850763915398288,0.9187120673922888,0.8850763915398288,0.905826090912054,3,3,3.0
1162,read a map,read map,"['read', 'map']",read map,Key,key,0.0615,0.9876,0.95338,1.05708,1.0319,1.35487,1.07697,0.9876035931137787,0.872906304715854,0.8761962314396777,0.8560595686057815,4,4,4.0
1102,locking/opening doors,locking opening doors,"['locking', 'opening', 'door']",locking opening door,Key,key,-0.12837,0.80266,0.78605,0.96053,0.875,0.60926,0.8067,0.8346347292786575,0.9152638426655585,0.7674450738363819,0.7050357704464157,1,1,1.0
1102,playing piano,playing piano,"['playing', 'piano']",playing piano,Key,key,0.05923,0.92544,1.12432,1.0512,0.99259,1.07649,1.03401,0.9254393486096903,0.872906304715854,0.7561790005693129,0.8560595686057815,5,5,5.0
1102,melting it,melting,['melting'],melting,Key,key,-0.02347,0.87437,1.02532,0.92981,1.0103,0.93241,0.95444,0.8743732740988439,0.872906304715854,0.8743732740988439,0.8560595686057815,4,5,4.5
1230,unlock something,unlock something,['unlock'],unlock,Key,key,0.05874,0.98354,0.95552,1.11094,0.92334,1.2132,1.03731,0.4835451895398304,0.8356692802403745,0.4835451895398304,0.5722404819653893,1,1,1.0
1230,put it on a chain,put chain,['chain'],chain,Key,key,0.03685,0.957,1.00875,0.98558,1.00074,1.32211,1.05484,0.6944591449885809,0.7232941143677183,0.6944591449885809,0.8560595686057815,3,3,3.0
1230,use it it open a can,use open can,['open'],open,Key,key,-0.13122,0.79859,0.83607,0.86508,1.00289,0.61435,0.8234,0.6873376538957495,0.9150631095037114,0.6873376538957495,0.7825551474879914,2,4,3.0
1230,start a car,start car,"['start', 'car']",start car,Key,key,0.09103,0.96241,1.13452,1.06537,0.99276,1.34102,1.09922,0.9624066707733324,0.9194311830894772,0.8903986689346669,0.8588389414381282,1,1,1.0
1230,password for a computer,password computer,"['password', 'computer']",password computer,Key,key,0.0175,0.88722,1.04712,0.9941,1.0624,1.12301,1.02277,0.887222876057546,0.872906304715854,0.7758554364517277,0.8560595686057815,3,5,4.0
1123,ring,ring,['ring'],ring,Key,key,-0.14058,0.74861,0.79218,0.95967,0.90446,0.80507,0.842,0.7486057925141555,0.8434740324863549,0.7486057925141555,0.8390436535994028,4,4,4.0
1123,hole,hole,['hole'],hole,Key,key,-0.02351,0.86799,0.93593,1.03297,0.9851,0.8677,0.93794,0.8679912556430696,0.872906304715854,0.8679912556430696,0.8963038333612114,2,3,2.5
1123,lock,lock,['lock'],lock,Key,key,-0.40985,0.4445599999999999,0.49129,0.85121,0.587,0.7452099999999999,0.62385,0.44455762419266753,0.7831388293258544,0.44455762419266753,0.5917863031994922,1,1,1.0
1129,unlock door,unlock door,"['unlock', 'door']",unlock door,Key,key,0.05292,0.97084,1.01924,1.03137,0.99621,1.18833,1.0412,0.9708405509396478,0.8356692802403745,0.5516243395176053,0.5516243395176054,1,1,1.0
1129,cut open a package,cut open package,"['cut', 'open', 'package']",cut open package,Key,key,0.03994,1.0185,1.02869,0.97383,1.00825,0.59173,0.9242,1.0185020250255141,0.9361403917114989,0.8626322536825128,0.7825551474879914,2,3,2.5
1129,scratch of the back of a gift card,scratch back gift card,"['scratch', 'gift', 'card']",scratch gift card,Key,key,0.08171,1.02412,1.07218,1.02087,0.91064,1.33443,1.07245,0.9608219342814257,0.9412888951953624,0.8850763915398288,0.905826090912054,3,3,3.0
1228,unlock a lock,unlock lock,"['unlock', 'lock']",unlock lock,Key,key,0.0317,0.94762,0.9626,1.0279,1.06521,1.07227,1.01512,0.9476209810335909,0.9476209810335909,0.4835451895398304,0.5917863031994922,1,1,1.0
1228,cut open plastic,cut open plastic,"['cut', 'open', 'plastic']",cut open plastic,Key,key,-0.02278,0.9186,0.91305,1.02001,0.95102,0.62471,0.88548,0.9186016634101112,0.9361403917114989,0.8626322536825128,0.7825551474879914,2,3,2.5
1228,stab something,stab something,['stab'],stab,Key,key,0.06022,1.00792,0.91563,1.10208,0.97139,1.14785,1.02897,0.8519301675846553,0.872906304715854,0.8519301675846553,0.8963038333612114,3,3,3.0
1228,scrape off paint,scrape paint,"['scrape', 'paint']",scrape paint,Key,key,0.08588,1.02301,0.99967,1.13731,0.89798,1.06882,1.02536,1.0230057924192713,0.9869375221795057,0.9360035710750652,0.8560595686057815,3,3,3.0
1228,make noise,make noise,['noise'],noise,Key,key,0.03085,0.92552,1.02712,1.00813,0.9697,1.33122,1.05234,0.8956941923821525,0.872906304715854,0.8956941923821525,0.8560595686057815,4,4,4.0
1193,to scratch something,scratch something,['scratch'],scratch,Key,key,0.00906,0.90531,0.97006,0.98859,1.04327,1.27791,1.03703,0.8850763915398288,0.9187120673922888,0.8850763915398288,0.905826090912054,3,3,3.0
1193,open a door,open door,"['open', 'door']",open door,Key,key,0.04212,0.93277,1.0144,1.03777,1.0152,1.27524,1.05508,0.9327709408406855,0.9150631095037114,0.6873376538957495,0.6873376538957495,1,1,1.0
1193,conduct electricity,conduct electricity,"['conduct', 'electricity']",conduct electricity,Key,key,0.07834,0.98725,1.15034,0.95836,1.00774,1.37161,1.09506,0.9872514073918462,0.872906304715854,0.9949226301269765,0.8560595686057815,4,5,4.5
1193,to act as a weight,act weight,"['act', 'weight']",act weight,Key,key,0.07906,0.9635,1.05332,1.06134,1.06058,1.35997,1.09974,0.9634966738074462,0.872906304715854,0.942675775351522,0.8560595686057815,3,5,4.0
1193,to jingle,jingle,['jingle'],jingle,Key,key,-0.1081,0.76518,0.84246,0.9467,0.99023,1.02881,0.91468,0.7651808417407973,0.872906304715854,0.7651808417407973,0.8560595686057815,4,3,3.5
1180,unlock,unlock,['unlock'],unlock,Key,key,-0.413,0.48355,0.51149,0.72106,0.69992,0.73108,0.62942,0.4835451895398304,0.8356692802403745,0.4835451895398304,0.5722404819653893,1,1,1.0
1180,scratch,scratch,['scratch'],scratch,Key,key,-0.05177,0.88508,0.84497,0.96835,0.96899,1.02517,0.93851,0.8850763915398288,0.9187120673922888,0.8850763915398288,0.905826090912054,3,3,3.0
1180,chain,chain,['chain'],chain,Key,key,-0.19324,0.6944600000000001,0.77446,0.85234,0.95771,0.78729,0.81325,0.6944591449885809,0.7232941143677183,0.6944591449885809,0.8560595686057815,3,3,3.0
1180,necklace,necklace,['necklace'],necklace,Key,key,-0.14938,0.7106,0.75221,0.96685,0.97429,1.02333,0.88546,0.7105959954293013,0.872906304715854,0.7105959954293013,0.7896106672133876,3,3,3.0
1209,open doors,open doors,"['open', 'door']",open door,Key,key,0.06653,0.93745,1.04888,1.07998,1.03097,1.29673,1.0788,0.9327709408406855,0.9150631095037114,0.6873376538957495,0.6873376538957495,1,1,1.0
1209,scrape a car,scrape car,"['scrape', 'car']",scrape car,Key,key,0.09057,1.03347,0.99079,1.13317,0.95356,0.99808,1.02181,1.0334705671454159,0.9194311830894772,0.878223257749448,0.8588389414381282,3,3,3.0
