id,response,response_nofill,response_processed,response_processed_phrase,item,item_nofill,SemDis_factor,SemDis_cbowukwacsubtitle_nf_m,SemDis_cbowsubtitle_nf_m,SemDis_cbowBNCwikiukwac_nf_m,SemDis_TASA_nf_m,SemDis_glove_nf_m,SemDis_MEAN,ewm_vector_cosine_dis,ewm_vector_cosine_dis_clus_avg,minima_vector_cosine_dis,minima_vector_cosine_dis_clus_avg,novelty_1,novelty_2,novelty_m
1093,writing,writing,['writing'],writing,Pencil,pencil,-0.22101,0.61653,0.66458,0.70338,0.8882099999999999,0.74424,0.72339,0.7033813305541318,0.7333915794755764,0.7033813305541318,0.8461692434695305,1,1,1.0
1093,tapping,tapping,['tapping'],tapping,Pencil,pencil,-0.04556,0.86348,0.80884,0.83571,0.99276,0.8549100000000001,0.87114,0.8357096193582852,0.8855819387954827,0.8357096193582852,0.9027496455786558,3,3,3.0
1093,erasing,erasing,['erasing'],erasing,Pencil,pencil,-0.07753,0.7737,0.79703,0.83385,0.85561,0.86551,0.82514,0.8338484642806332,0.8338484642806332,0.8338484642806332,0.8338484642806332,1,2,1.5
1093,breaking,breaking,['breaking'],breaking,Pencil,pencil,0.11448,0.94579,0.98364,1.03946,1.06641,0.98474,1.00401,1.0394563620816484,0.8855819387954827,1.0394563620816484,0.8461692434695305,3,3,3.0
1093,chewing,chewing,['chewing'],chewing,Pencil,pencil,-0.08965,0.73759,0.87253,0.85354,0.98942,0.75936,0.84249,0.8535367836341202,0.8855819387954827,0.8535367836341202,0.8535367836341202,3,3,3.0
1093,opening a letter,opening letter,"['opening', 'letter']",opening letter,Pencil,pencil,0.11646,1.14143,0.90176,0.87656,0.97492,1.04316,0.98757,0.8765568652381288,0.8855819387954827,0.9595701143166089,0.8461692434695305,2,3,2.5
1141,to write/draw,write draw,"['write', 'draw']",write draw,Pencil,pencil,0.1704,1.0158,1.02467,1.04182,0.98658,1.09489,1.03275,1.0418205850400228,0.8375014671165844,0.7538713635659022,0.8202686353037051,1,1,1.0
1141,to poke holes,poke holes,"['poke', 'hole']",poke hole,Pencil,pencil,0.16631,1.01587,1.0436,1.01291,0.94641,1.10415,1.02459,1.0404352556956,0.9786452004379134,0.8418866972696284,0.8461692434695305,2,3,2.5
1141,to keep a bun in place,keep bun place,"['bun', 'place']",bun place,Pencil,pencil,0.08007,0.84685,0.97184,0.98633,1.0472,1.03266,0.97698,0.9856516582456619,0.9680107249835992,0.9477516492791955,0.8461692434695305,4,3,3.5
1141,to stab,stab,['stab'],stab,Pencil,pencil,-0.04576,0.76732,0.84259,0.86454,1.0762,0.88356,0.88684,0.8645449298783876,0.8645449298783879,0.8645449298783876,0.8461692434695305,2,3,2.5
1141,to erase something,erase something,['erase'],erase,Pencil,pencil,0.16388,0.96082,1.12866,1.00608,1.00803,1.08652,1.03802,0.7955704465950149,0.8855819387954827,0.7955704465950149,0.8079553683561592,1,2,1.5
1141,to use as a stick or building block,use stick building block,"['stick', 'building', 'block']",stick building block,Pencil,pencil,0.15388,0.96754,1.06844,1.03595,0.95634,1.06391,1.01844,0.9065505238884228,0.943883758324494,0.9727381884372056,0.949073000857901,5,4,4.5
1141,to twirl in fingers for entertainment,twirl fingers entertainment,"['twirl', 'finger', 'entertainment']",twirl finger entertainment,Pencil,pencil,0.11558,0.92232,0.96799,0.94874,1.01076,1.13311,0.99658,0.9874053290219729,0.8855819387954827,0.9592823197278796,0.8461692434695305,4,3,3.5
1176,writing,writing,['writing'],writing,Pencil,pencil,-0.22101,0.61653,0.66458,0.70338,0.8882099999999999,0.74424,0.72339,0.7033813305541318,0.7333915794755764,0.7033813305541318,0.8461692434695305,1,1,1.0
1176,stabbing a bug,stabbing bug,"['stabbing', 'bug']",stabbing bug,Pencil,pencil,0.09408,0.8469599999999999,0.96189,1.01726,0.97593,1.06863,0.97413,1.0172583749276782,0.8855819387954827,0.9533927671387057,0.8461692434695305,3,3,3.0
1176,making a decoration,making decoration,"['making', 'decoration']",making decoration,Pencil,pencil,0.11504,0.99593,0.91337,0.98525,1.03146,1.05206,0.99561,0.9852499915599351,0.8855819387954827,0.9408349691713259,0.9027496455786558,4,3,3.5
1286,writing,writing,['writing'],writing,Pencil,pencil,-0.22101,0.61653,0.66458,0.70338,0.8882099999999999,0.74424,0.72339,0.7033813305541318,0.7333915794755764,0.7033813305541318,0.8461692434695305,1,1,1.0
1286,stabbing,stabbing,['stabbing'],stabbing,Pencil,pencil,0.00801,0.85071,0.88371,0.89352,1.05575,0.9331,0.92336,0.8935246079551096,0.8855819387954827,0.8935246079551096,0.8461692434695305,2,3,2.5
1286,structural foundation,structural foundation,"['structural', 'foundation']",structural foundation,Pencil,pencil,0.15065,1.01857,1.09364,0.9063,1.07421,1.10301,1.03915,0.906298310193828,0.8855819387954827,1.042814955451674,0.8461692434695305,4,4,4.0
1258,write down answers,write answers,"['write', 'answer']",write answer,Pencil,pencil,0.13637,1.01411,0.99496,0.94483,1.08899,1.08464,1.02551,0.9859946162843383,0.9431974614327542,0.8323233131262215,0.8202686353037051,1,1,1.0
1258,keep a place in a textbook,keep place textbook,"['place', 'textbook']",place textbook,Pencil,pencil,0.04053,0.87382,0.92445,0.95631,0.91605,0.95101,0.92433,1.0720944717685719,0.8855819387954827,0.9477516492791955,0.8461692434695305,4,3,3.5
1258,to put behind your ear,put behind ear,['ear'],ear,Pencil,pencil,0.08307,0.92227,1.00481,1.06468,0.91566,0.8767199999999999,0.95683,0.8597819685951927,0.8855819387954827,0.8597819685951927,0.8461692434695305,3,3,3.0
1258,to chew the eraser,chew eraser,"['chew', 'eraser']",chew eraser,Pencil,pencil,0.14696,1.06364,1.06796,1.02832,1.01006,0.93903,1.0218,1.0283249769903018,0.7132239506952317,0.848348828811366,0.8461692434695305,3,3,3.0
1258,to borrow all the time,borrow time,"['borrow', 'time']",borrow time,Pencil,pencil,0.10208,0.94865,0.94867,0.95722,0.97772,1.06738,0.97993,0.9572167579688148,0.8855819387954827,0.9269713104709583,0.8461692434695305,5,3,4.0
1221,write,write,['write'],write,Pencil,pencil,-0.19629,0.623,0.68548,0.75387,0.82991,0.7659199999999999,0.73164,0.7538713635659022,0.7538713635659023,0.7538713635659022,0.7538713635659023,1,1,1.0
1221,draw,draw,['draw'],draw,Pencil,pencil,-0.20267,0.61407,0.76352,0.73195,0.38514,0.79112,0.65716,0.7319496375416507,0.8375014671165844,0.7319496375416507,0.7675537146765264,1,1,1.0
1221,throw at the ceiling,throw ceiling,"['throw', 'ceiling']",throw ceiling,Pencil,pencil,0.18539,1.08373,1.09351,1.02528,1.00721,1.04231,1.05041,1.0252812865978929,0.8855819387954827,0.9119765595184642,0.9044754623164535,3,3,3.0
1221,erase,erase,['erase'],erase,Pencil,pencil,-0.09439,0.75435,0.83367,0.79557,0.90237,0.83141,0.82347,0.7955704465950149,0.8855819387954827,0.7955704465950149,0.8079553683561592,1,2,1.5
1221,chew on,chew,['chew'],chew,Pencil,pencil,-0.0652,0.7424299999999999,0.91,0.8483499999999999,0.92767,0.83092,0.85187,0.848348828811366,0.7132239506952317,0.848348828811366,0.8461692434695305,3,3,3.0
1221,break to let out aggression,break let aggression,"['break', 'let', 'aggression']",break let aggression,Pencil,pencil,0.07429,1.0506,0.94635,0.92353,0.88392,0.91489,0.94386,0.9235283879932403,0.8855819387954827,0.9734392066256687,0.8461692434695305,4,3,3.5
1221,weapon,weapon,['weapon'],weapon,Pencil,pencil,-0.01923,0.7912399999999999,0.91829,0.88884,0.99391,0.88562,0.89558,0.8888384312393242,0.8985033787275543,0.8888384312393242,0.8900067454109433,2,3,2.5
1205,door stop,door stop,"['door', 'stop']",door stop,Pencil,pencil,0.11677,0.95258,0.98051,0.99158,1.02759,1.04708,0.99987,0.9915755780128359,0.8855819387954827,0.9794813849355627,0.8461692434695305,4,4,4.0
1205,straight edge,straight edge,"['straight', 'edge']",straight edge,Pencil,pencil,0.11255,1.01255,1.01305,0.98631,0.98543,0.9581,0.99109,0.9863055376097893,0.8855819387954827,0.8459023319150882,0.8461692434695305,4,3,3.5
1205,weapon,weapon,['weapon'],weapon,Pencil,pencil,-0.01923,0.7912399999999999,0.91829,0.88884,0.99391,0.88562,0.89558,0.8888384312393242,0.8985033787275543,0.8888384312393242,0.8900067454109433,2,3,2.5
1205,fire wood,fire wood,"['fire', 'wood']",fire wood,Pencil,pencil,0.15977,0.95719,1.10618,1.02424,1.09056,1.05868,1.04737,1.0242350102686983,1.01341656331636,1.0025981163640219,0.8461692434695305,4,3,3.5
1138,writing,writing,['writing'],writing,Pencil,pencil,-0.22101,0.61653,0.66458,0.70338,0.8882099999999999,0.74424,0.72339,0.7033813305541318,0.7333915794755764,0.7033813305541318,0.8461692434695305,1,1,1.0
1138,weapon,weapon,['weapon'],weapon,Pencil,pencil,-0.01923,0.7912399999999999,0.91829,0.88884,0.99391,0.88562,0.89558,0.8888384312393242,0.8985033787275543,0.8888384312393242,0.8900067454109433,2,3,2.5
1138,to build something,build something,['build'],build,Pencil,pencil,0.13351,0.93404,0.94961,1.04788,1.07022,1.08137,1.01662,1.0172314206124182,0.8855819387954827,1.0172314206124182,0.8461692434695305,4,4,4.0
1186,poke,poke,['poke'],poke,Pencil,pencil,-0.12159,0.75593,0.79139,0.78827,0.91796,0.768,0.80431,0.7882697241161154,0.8121859197611487,0.7882697241161154,0.8461692434695305,2,3,2.5
1186,write,write,['write'],write,Pencil,pencil,-0.19629,0.623,0.68548,0.75387,0.82991,0.7659199999999999,0.73164,0.7538713635659022,0.7538713635659023,0.7538713635659022,0.7538713635659023,1,1,1.0
1186,firewood,firewood,['firewood'],firewood,Pencil,pencil,0.00705,0.83818,0.96927,0.91573,0.98246,0.86676,0.91448,0.9157327480418808,0.9157327480418808,0.9157327480418808,0.9157327480418808,4,4,4.0
1186,pencil log cabins,pencil log cabins,"['pencil', 'log', 'cabin']",pencil log cabin,Pencil,pencil,-0.21775,0.64693,0.7936,0.73621,0.82685,0.60277,0.72127,0.7315491557543896,0.8855819387954827,0.9048078462382025,0.8461692434695305,5,4,4.5
1186,bookmark,bookmark,['bookmark'],bookmark,Pencil,pencil,-0.06879,0.86627,0.72019,0.83167,0.82663,0.86544,0.82204,0.831673770059295,0.8855819387954827,0.831673770059295,0.8461692434695305,3,3,3.0
1186,projectile,projectile,['projectile'],projectile,Pencil,pencil,-0.04375,0.84904,0.82022,0.83757,1.06209,0.85455,0.88469,0.8375744445390914,0.8762600778567637,0.8375744445390914,0.8461692434695305,3,4,3.5
1186,spinner,spinner,['spinner'],spinner,Pencil,pencil,0.01065,0.854,0.8498600000000001,0.84216,0.92579,1.04199,0.90276,0.8421565540215991,0.8855819387954827,0.8421565540215991,0.8421565540215991,3,3,3.0
1147,write,write,['write'],write,Pencil,pencil,-0.19629,0.623,0.68548,0.75387,0.82991,0.7659199999999999,0.73164,0.7538713635659022,0.7538713635659023,0.7538713635659022,0.7538713635659023,1,1,1.0
1147,use as a compass,use compass,['compass'],compass,Pencil,pencil,0.1361,0.95864,0.93253,1.12036,0.98086,1.01333,1.00114,0.7578070873119307,0.8855819387954827,0.7578070873119307,0.8461692434695305,5,5,5.0
1147,make a tower,make tower,['tower'],tower,Pencil,pencil,0.13357,1.00883,0.9563,1.01302,1.00951,1.04716,1.00696,0.9588590252795886,0.8855819387954827,0.9588590252795886,0.8461692434695305,4,4,4.0
1094,to write things,write things,['write'],write,Pencil,pencil,0.14963,1.02073,1.06531,0.9378,1.02123,1.09238,1.02749,0.7538713635659022,0.7538713635659023,0.7538713635659022,0.7538713635659023,1,1,1.0
1094,to erase things,erase things,['erase'],erase,Pencil,pencil,0.19202,0.99876,1.11345,1.06524,1.0436,1.08994,1.0622,0.7955704465950149,0.8855819387954827,0.7955704465950149,0.8079553683561592,1,2,1.5
1094,scrape grime out of tiny spaces that the point can get into,scrape grime tiny spaces point can get,"['scrape', 'grime', 'tiny', 'space', 'point']",scrape grime tiny space point,Pencil,pencil,0.10124,0.9656,1.00485,0.9319,0.87959,1.04883,0.96615,0.9636140591108092,0.8855819387954827,0.9221804879844323,0.8461692434695305,3,3,3.0
1162,to write,write,['write'],write,Pencil,pencil,-0.19629,0.623,0.68548,0.75387,0.82991,0.7659199999999999,0.73164,0.7538713635659022,0.7538713635659023,0.7538713635659022,0.7538713635659023,1,1,1.0
1162,to stab,stab,['stab'],stab,Pencil,pencil,-0.04576,0.76732,0.84259,0.86454,1.0762,0.88356,0.88684,0.8645449298783876,0.8645449298783879,0.8645449298783876,0.8461692434695305,2,3,2.5
1162,to erase,erase,['erase'],erase,Pencil,pencil,-0.09439,0.75435,0.83367,0.79557,0.90237,0.83141,0.82347,0.7955704465950149,0.8855819387954827,0.7955704465950149,0.8079553683561592,1,2,1.5
1102,writing,writing,['writing'],writing,Pencil,pencil,-0.22101,0.61653,0.66458,0.70338,0.8882099999999999,0.74424,0.72339,0.7033813305541318,0.7333915794755764,0.7033813305541318,0.8461692434695305,1,1,1.0
1102,shading,shading,['shading'],shading,Pencil,pencil,-0.10562,0.78111,0.91751,0.80069,0.57601,0.74865,0.76479,0.8006884662486771,0.8855819387954827,0.8006884662486771,0.8461692434695305,2,1,1.5
1102,drawing,drawing,['drawing'],drawing,Pencil,pencil,-0.33407,0.51249,0.72441,0.59185,0.48388,0.58628,0.57978,0.5918473626613935,0.8855819387954827,0.5918473626613935,0.8461692434695305,1,1,1.0
1102,chewing,chewing,['chewing'],chewing,Pencil,pencil,-0.08965,0.73759,0.87253,0.85354,0.98942,0.75936,0.84249,0.8535367836341202,0.8855819387954827,0.8535367836341202,0.8535367836341202,3,3,3.0
1102,breaking,breaking,['breaking'],breaking,Pencil,pencil,0.11448,0.94579,0.98364,1.03946,1.06641,0.98474,1.00401,1.0394563620816484,0.8855819387954827,1.0394563620816484,0.8461692434695305,3,3,3.0
1102,projectile,projectile,['projectile'],projectile,Pencil,pencil,-0.04375,0.84904,0.82022,0.83757,1.06209,0.85455,0.88469,0.8375744445390914,0.8762600778567637,0.8375744445390914,0.8461692434695305,3,3,3.0
1102,erasing,erasing,['erasing'],erasing,Pencil,pencil,-0.07753,0.7737,0.79703,0.83385,0.85561,0.86551,0.82514,0.8338484642806332,0.8338484642806332,0.8338484642806332,0.8338484642806332,1,2,1.5
1102,drumsticks,drumsticks,['drumstick'],drumstick,Pencil,pencil,-0.10904,0.76971,0.81902,0.76319,0.99759,0.79304,0.82851,0.755426987146381,0.8855819387954827,0.755426987146381,0.8461692434695305,4,3,3.5
1102,fire,fire,['fire'],fire,Pencil,pencil,0.09995,0.87846,1.06165,1.0026,0.99177,0.99651,0.9862,1.0025981163640219,1.01341656331636,1.0025981163640219,0.8461692434695305,4,3,3.5
1174,write,write,['write'],write,Pencil,pencil,-0.19629,0.623,0.68548,0.75387,0.82991,0.7659199999999999,0.73164,0.7538713635659022,0.7538713635659023,0.7538713635659022,0.7538713635659023,1,1,1.0
1174,hit someone,hit someone,['hit'],hit,Pencil,pencil,0.09665,0.89942,1.03086,1.00999,0.97602,0.98017,0.97929,0.9871684730756562,0.8855819387954827,0.9871684730756562,0.8461692434695305,2,3,2.5
1174,reach something far away,reach something far away,"['reach', 'far', 'away']",reach far away,Pencil,pencil,0.09569,0.9206,0.90717,1.00277,1.03505,1.0449,0.9821,0.9873291619300665,0.8855819387954827,0.9737345085990918,0.8461692434695305,3,3,3.0
1180,write,write,['write'],write,Pencil,pencil,-0.19629,0.623,0.68548,0.75387,0.82991,0.7659199999999999,0.73164,0.7538713635659022,0.7538713635659023,0.7538713635659022,0.7538713635659023,1,1,1.0
1180,draw,draw,['draw'],draw,Pencil,pencil,-0.20267,0.61407,0.76352,0.73195,0.38514,0.79112,0.65716,0.7319496375416507,0.8375014671165844,0.7319496375416507,0.7675537146765264,1,1,1.0
1180,use to poke things,use poke things,['poke'],poke,Pencil,pencil,0.00652,0.79515,0.96241,0.9051,1.07949,0.91023,0.93048,0.7882697241161154,0.8121859197611487,0.7882697241161154,0.8461692434695305,2,3,2.5
1180,erase,erase,['erase'],erase,Pencil,pencil,-0.09439,0.75435,0.83367,0.79557,0.90237,0.83141,0.82347,0.7955704465950149,0.8855819387954827,0.7955704465950149,0.8079553683561592,1,2,1.5
1180,store in a pencil case,store pencil case,"['store', 'pencil', 'case']",store pencil case,Pencil,pencil,0.03737,0.73319,0.97177,0.97422,0.91521,1.03077,0.92503,0.9742161762475448,0.8855819387954827,0.9428805298219818,0.8461692434695305,2,2,2.0
1180,use to part hair,use part hair,['hair'],hair,Pencil,pencil,0.04212,0.87319,0.95893,0.95533,0.95819,0.92592,0.93431,0.8431562097159142,0.9680107249835992,0.8431562097159142,0.8461692434695305,3,3,3.0
1193,writing,writing,['writing'],writing,Pencil,pencil,-0.22101,0.61653,0.66458,0.70338,0.8882099999999999,0.74424,0.72339,0.7033813305541318,0.7333915794755764,0.7033813305541318,0.8461692434695305,1,1,1.0
1193,stabbing,stabbing,['stabbing'],stabbing,Pencil,pencil,0.00801,0.85071,0.88371,0.89352,1.05575,0.9331,0.92336,0.8935246079551096,0.8855819387954827,0.8935246079551096,0.8461692434695305,2,3,2.5
1193,erasing,erasing,['erasing'],erasing,Pencil,pencil,-0.07753,0.7737,0.79703,0.83385,0.85561,0.86551,0.82514,0.8338484642806332,0.8338484642806332,0.8338484642806332,0.8338484642806332,1,2,1.5
1193,poking,poking,['poking'],poking,Pencil,pencil,-0.09251,0.8107,0.82697,0.83134,1.01846,0.72652,0.8428,0.8313424768791372,0.9786452004379134,0.8313424768791372,0.8461692434695305,2,3,2.5
1193,sketching,sketching,['sketching'],sketching,Pencil,pencil,-0.32268,0.54433,0.76239,0.55016,0.45989,0.61585,0.58652,0.5501581693463389,0.8855819387954827,0.5501581693463389,0.8461692434695305,2,1,1.5
1193,rolling,rolling,['rolling'],rolling,Pencil,pencil,0.00049,0.84615,0.8888199999999999,0.96424,1.02337,0.83473,0.91146,0.96424386751879,0.9625560488739373,0.96424386751879,0.8461692434695305,2,3,2.5
1193,marking measurement,marking measurement,"['marking', 'measurement']",marking measurement,Pencil,pencil,0.10861,0.94105,0.98501,1.00955,1.03608,1.00508,0.99535,1.0095543554311945,0.8855819387954827,0.8768603952668198,0.8461692434695305,4,3,3.5
1209,writing,writing,['writing'],writing,Pencil,pencil,-0.22101,0.61653,0.66458,0.70338,0.8882099999999999,0.74424,0.72339,0.7033813305541318,0.7333915794755764,0.7033813305541318,0.8461692434695305,1,1,1.0
1209,throwing at the ceiling to see if they stick,throwing ceiling see stick,"['throwing', 'ceiling', 'stick']",throwing ceiling stick,Pencil,pencil,0.16157,1.09203,0.99186,1.01554,0.97485,1.03889,1.02263,0.9505495592573028,0.952964509309447,0.9535682468224829,0.949073000857901,3,4,3.5
1209,drawing/sketching,drawing sketching,"['drawing', 'sketching']",drawing sketching,Pencil,pencil,0.10856,1.06191,1.02833,0.93428,1.0517,0.92713,1.00067,0.9342787919950344,0.8855819387954827,0.5918473626613935,0.8461692434695305,1,1,1.0
1209,erasing,erasing,['erasing'],erasing,Pencil,pencil,-0.07753,0.7737,0.79703,0.83385,0.85561,0.86551,0.82514,0.8338484642806332,0.8338484642806332,0.8338484642806332,0.8338484642806332,1,2,1.5
1209,drumming,drumming,['drumming'],drumming,Pencil,pencil,0.05231,0.8968700000000001,1.02918,0.91086,1.00882,0.92642,0.95443,0.9108552228500804,0.8855819387954827,0.9108552228500804,0.8461692434695305,3,3,3.0
1123,drawing,drawing,['drawing'],drawing,Pencil,pencil,-0.33407,0.51249,0.72441,0.59185,0.48388,0.58628,0.57978,0.5918473626613935,0.8855819387954827,0.5918473626613935,0.8461692434695305,1,1,1.0
1123,making a list,making list,"['making', 'list']",making list,Pencil,pencil,0.13175,0.8976500000000001,1.02994,1.03745,1.02386,1.07203,1.01219,1.037451371521851,0.8855819387954827,0.9659346612332993,0.9027496455786558,2,1,1.5
1123,math,math,['math'],math,Pencil,pencil,-0.0956,0.74749,0.76312,0.85472,0.98462,0.80833,0.83166,0.8547214219836083,0.8855819387954827,0.8547214219836083,0.8461692434695305,2,1,1.5
1123,sharpen,sharpen,['sharpen'],sharpen,Pencil,pencil,-0.19104,0.69221,0.68536,0.74707,0.77837,0.72919,0.72644,0.747070588588589,0.8855819387954827,0.747070588588589,0.8461692434695305,2,2,2.0
1123,take notes,take notes,['note'],note,Pencil,pencil,0.10522,0.95782,0.92131,0.97398,1.00175,1.06728,0.98443,0.8627567293143612,0.8855819387954827,0.8627567293143612,0.8461692434695305,2,1,1.5
1123,doodle,doodle,['doodle'],doodle,Pencil,pencil,-0.21951,0.57258,0.80662,0.61406,0.9808,0.77216,0.74924,0.6140620634484183,0.8855819387954827,0.6140620634484183,0.8461692434695305,2,1,1.5
1123,write a story,write story,"['write', 'story']",write story,Pencil,pencil,0.16657,1.03873,1.06642,0.99344,0.91495,1.09087,1.02088,0.9934371359753111,0.9431974614327542,0.9500713789881032,0.8202686353037051,1,1,1.0
1228,write,write,['write'],write,Pencil,pencil,-0.19629,0.623,0.68548,0.75387,0.82991,0.7659199999999999,0.73164,0.7538713635659022,0.7538713635659023,0.7538713635659022,0.7538713635659023,1,1,1.0
1228,stab something,stab something,['stab'],stab,Pencil,pencil,0.12973,0.97216,1.01084,1.05766,1.02372,0.97957,1.00879,0.8645449298783876,0.8645449298783879,0.8645449298783876,0.8461692434695305,2,3,2.5
1228,chisel,chisel,['chisel'],chisel,Pencil,pencil,-0.22376,0.61515,0.63783,0.71738,0.9446,0.73097,0.72919,0.717383911605741,0.8855819387954827,0.717383911605741,0.8461692434695305,2,2,2.0
1228,paperweight,paperweight,['paperweight'],paperweight,Pencil,pencil,-0.19629,0.6715599999999999,0.6602600000000001,0.66284,1.00172,0.80566,0.76041,0.662843750255315,0.8855819387954827,0.662843750255315,0.8461692434695305,2,3,2.5
1195,to write,write,['write'],write,Pencil,pencil,-0.19629,0.623,0.68548,0.75387,0.82991,0.7659199999999999,0.73164,0.7538713635659022,0.7538713635659023,0.7538713635659022,0.7538713635659023,1,1,1.0
1195,to draw,draw,['draw'],draw,Pencil,pencil,-0.20267,0.61407,0.76352,0.73195,0.38514,0.79112,0.65716,0.7319496375416507,0.8375014671165844,0.7319496375416507,0.7675537146765264,1,1,1.0
1195,to stab someone,stab someone,['stab'],stab,Pencil,pencil,0.14605,0.96717,0.96598,1.09173,1.04325,1.03675,1.02098,0.8645449298783876,0.8645449298783879,0.8645449298783876,0.8461692434695305,2,3,2.5
1195,as a book marker,book marker,"['book', 'marker']",book marker,Pencil,pencil,0.13944,0.94206,1.07128,0.93814,1.10939,1.11772,1.03572,0.9381435343381556,0.9771893431568087,0.8239839501325579,0.8461692434695305,3,3,3.0
1195,to clean the jack in your Phone,clean jack phone,"['clean', 'jack', 'phone']",clean jack phone,Pencil,pencil,0.07304,0.89174,0.88868,1.02508,1.04932,0.9797,0.9669,1.0250806051772092,0.8855819387954827,0.8982556563830081,0.8461692434695305,4,3,3.5
1192,write,write,['write'],write,Pencil,pencil,-0.19629,0.623,0.68548,0.75387,0.82991,0.7659199999999999,0.73164,0.7538713635659022,0.7538713635659023,0.7538713635659022,0.7538713635659023,1,1,1.0
1192,hold up hair,hold hair,"['hold', 'hair']",hold hair,Pencil,pencil,0.16255,1.02971,1.04239,1.03206,1.02144,1.04377,1.03387,1.0320600878844202,0.9680107249835992,0.9449176622157702,0.8461692434695305,4,3,3.5
1192,wedge out a stuck item,wedge stuck item,"['wedge', 'stuck', 'item']",wedge stuck item,Pencil,pencil,0.09623,0.93156,1.06904,0.94751,1.07229,0.9695,0.99798,0.947513546944893,0.9625560488739373,0.8646276956034177,0.8461692434695305,3,3,3.0
1192,possible weapon,possible weapon,"['possible', 'weapon']",possible weapon,Pencil,pencil,0.13024,0.90368,0.98114,1.06281,1.05656,1.06347,1.01353,1.0628074860274581,0.8985033787275543,0.9098680863284617,0.8900067454109433,2,3,2.5
1087,writing,writing,['writing'],writing,Pencil,pencil,-0.22101,0.61653,0.66458,0.70338,0.8882099999999999,0.74424,0.72339,0.7033813305541318,0.7333915794755764,0.7033813305541318,0.8461692434695305,1,1,1.0
1087,weapon,weapon,['weapon'],weapon,Pencil,pencil,-0.01923,0.7912399999999999,0.91829,0.88884,0.99391,0.88562,0.89558,0.8888384312393242,0.8985033787275543,0.8888384312393242,0.8900067454109433,2,3,2.5
1087,scratching metal part of new gift card,scratching metal part new gift card,"['scratching', 'metal', 'new', 'gift', 'card']",scratching metal new gift card,Pencil,pencil,0.14351,1.01143,0.99405,0.99661,1.10585,1.05454,1.0325,0.9666998559500869,0.8855819387954827,0.9943031940388314,0.8461692434695305,3,3,3.0
1087,poking a hole in a balloon,poking hole balloon,"['poking', 'hole', 'balloon']",poking hole balloon,Pencil,pencil,0.07728,1.04614,0.89078,0.93811,1.01212,0.93465,0.96436,0.93811438281972,0.9786452004379134,0.8424522467795137,0.8461692434695305,2,3,2.5
