id,item,response,rating,creativity,response_processed,cluster_freq,originality,freq,t_freq
1258,Rope,rope are used to keep things in place,1,2,rope place,0.9874476987447699,0,0.012552301255230103,0.6389302133085764
1258,Rope,obstacle course ropes,3,4,obstacle course rope,0.9874476987447699,0,0.012552301255230103,0.6389302133085764
1258,Rope,the rope that is climbed during gym class to see how high you can get,2,1,rope climbed gym class high,0.9874476987447699,0,0.012552301255230103,0.6389302133085764
1186,Rope,tie,1,2,tie,0.9225941422594143,0,0.07740585774058573,0.15401436040131486
1186,Rope,knot,1,2,knot,0.9832635983263598,0,0.01673640167364021,0.5613250655948735
1186,Rope,jump rope,2,3,jump rope,0.9790794979079498,0,0.02092050209205021,0.4970457966777178
1186,Rope,noose,3,3,noose,0.9895397489539749,0,0.010460251046025104,0.6839118305575843
1186,Rope,lasso,5,3,lasso,0.9602510460251046,0,0.03974895397489542,0.3103710586228068
1186,Rope,climbing,1,1,climbing,0.9790794979079498,0,0.02092050209205021,0.4970457966777178
1186,Rope,hold down,2,2,hold,0.9790794979079498,0,0.02092050209205021,0.4970457966777178
1186,Rope,hit with,3,2,hit,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1186,Rope,sailing,3,4,sailing,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1186,Rope,tug o war,3,3,tug o war,0.9790794979079498,0,0.02092050209205021,0.4970457966777178
1186,Rope,jewelry,4,4,jewelry,0.9916317991631799,0,0.008368200836820106,0.7338163692655535
1174,Rope,pull someone out of a well,4,3,pull,0.9832635983263598,0,0.01673640167364021,0.5613250655948735
1174,Rope,climb up,1,1,climb,0.9435146443514645,0,0.05648535564853552,0.2204754497628157
1133,Rope,tie a knot,1,2,tie knot,0.9707112970711297,0,0.029288702928870314,0.3976650120787239
1133,Rope,wear as a belt,3,4,wear belt,0.997907949790795,1,0.0020920502092049986,0.9212915920710963
1133,Rope,shoe lace,3,4,shoe lace,0.99581589958159,0,0.004184100418409997,0.8515227858857216
1133,Rope,use it to climb something,1,1,climb,0.9435146443514645,0,0.05648535564853552,0.2204754497628157
1133,Rope,measure something's length,3,2,measure somethings length,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1133,Rope,create boundaries for a,3,3,create boundary,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1138,Rope,tying something up,1,2,tying,0.9832635983263598,0,0.01673640167364021,0.5613250655948735
1138,Rope,rock climbing,1,2,rock climbing,0.9853556485355649,0,0.014644351464435101,0.5982446769514362
1138,Rope,lasso,5,3,lasso,0.9602510460251046,0,0.03974895397489542,0.3103710586228068
1138,Rope,storing things like a lanyard,3,3,storing like lanyard,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1138,Rope,jewelry,4,4,jewelry,0.9916317991631799,0,0.008368200836820106,0.7338163692655535
1221,Rope,tie things,1,2,tie,0.9225941422594143,0,0.07740585774058573,0.15401436040131486
1221,Rope,climb trees,1,1,climb tree,0.9435146443514645,0,0.05648535564853552,0.2204754497628157
1221,Rope,harness,2,3,harness,0.9916317991631799,0,0.008368200836820106,0.7338163692655535
1221,Rope,lasso,5,3,lasso,0.9602510460251046,0,0.03974895397489542,0.3103710586228068
1221,Rope,bridge,4,4,bridge,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1221,Rope,costume,5,4,costume,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1221,Rope,satchel,4,4,satchel,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1221,Rope,tightrope to walk on,3,3,tightrope walk,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1221,Rope,reel people in out in the water,4,4,reel people water,0.9895397489539749,0,0.010460251046025104,0.6839118305575843
1194,Rope,tie things up,1,2,tie,0.9225941422594143,0,0.07740585774058573,0.15401436040131486
1194,Rope,make a knot,1,2,knot,0.9832635983263598,0,0.01673640167364021,0.5613250655948735
1194,Rope,go rock climbing,1,3,rock climbing,0.9853556485355649,0,0.014644351464435101,0.5982446769514362
1194,Rope,lasso something,5,3,lasso,0.9602510460251046,0,0.03974895397489542,0.3103710586228068
1147,Rope,walking on a tightrope,3,2,walking tightrope,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1147,Rope,lasso,5,3,lasso,0.9602510460251046,0,0.03974895397489542,0.3103710586228068
1147,Rope,painting,4,4,painting,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1147,Rope,climbing a rope in a gym,2,1,climbing rope gym,0.9916317991631799,0,0.008368200836820106,0.7338163692655535
1147,Rope,swinging from a tree,2,2,swinging tree,0.9916317991631799,0,0.008368200836820106,0.7338163692655535
1147,Rope,tug of war,3,3,tug war,0.9790794979079498,0,0.02092050209205021,0.4970457966777178
1147,Rope,pulling a tree out of the ground,3,2,pulling tree ground,0.9916317991631799,0,0.008368200836820106,0.7338163692655535
1147,Rope,making a harness,2,3,making harness,0.9916317991631799,0,0.008368200836820106,0.7338163692655535
1147,Rope,fishing net,3,4,fishing net,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1162,Rope,hang something,2,3,hang,0.9665271966527197,0,0.03347280334728031,0.35879799750001584
1162,Rope,save someone (like in the ocean),4,4,save like ocean,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1162,Rope,tie someone up,1,2,tie,0.9225941422594143,0,0.07740585774058573,0.15401436040131486
1162,Rope,pull something,2,1,pull,0.9832635983263598,0,0.01673640167364021,0.5613250655948735
1162,Rope,play tug of war,3,3,play tug war,0.9937238493723849,0,0.006276150627615107,0.7893893119221668
1162,Rope,play toy for dogs,3,4,play toy dog,0.9937238493723849,0,0.006276150627615107,0.7893893119221668
1102,Rope,knots,1,2,knot,0.9832635983263598,0,0.01673640167364021,0.5613250655948735
1102,Rope,tying things,1,2,tying,0.9832635983263598,0,0.01673640167364021,0.5613250655948735
1102,Rope,arm exercising,3,4,arm exercising,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1102,Rope,climbing,1,1,climbing,0.9790794979079498,0,0.02092050209205021,0.4970457966777178
1102,Rope,pulling,2,1,pulling,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1102,Rope,jump rope,2,3,jump rope,0.9790794979079498,0,0.02092050209205021,0.4970457966777178
1230,Rope,tie something up,1,2,tie,0.9225941422594143,0,0.07740585774058573,0.15401436040131486
1230,Rope,make a swing with it,2,2,swing,0.9728033472803347,0,0.027196652719665315,0.4195107262725739
1230,Rope,catch a fish,3,4,catch fish,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1230,Rope,use it to climb something,1,1,climb,0.9435146443514645,0,0.05648535564853552,0.2204754497628157
1230,Rope,use it to tow something,2,4,tow,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1230,Rope,use it to hang something,2,2,hang,0.9665271966527197,0,0.03347280334728031,0.35879799750001584
1123,Rope,burn,3,3,burn,0.9895397489539749,0,0.010460251046025104,0.6839118305575843
1123,Rope,knot,1,2,knot,0.9832635983263598,0,0.01673640167364021,0.5613250655948735
1123,Rope,tie,1,2,tie,0.9225941422594143,0,0.07740585774058573,0.15401436040131486
1129,Rope,tie something,1,2,tie,0.9225941422594143,0,0.07740585774058573,0.15401436040131486
1129,Rope,use as a lasso,5,3,lasso,0.9602510460251046,0,0.03974895397489542,0.3103710586228068
1129,Rope,use for workout (battle ropes),3,3,workout battle rope,0.9937238493723849,0,0.006276150627615107,0.7893893119221668
1228,Rope,hang from,2,2,hang,0.9665271966527197,0,0.03347280334728031,0.35879799750001584
1228,Rope,swing on,2,1,swing,0.9728033472803347,0,0.027196652719665315,0.4195107262725739
1228,Rope,connect to others,3,2,connect,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1228,Rope,tie things together,1,2,tie,0.9225941422594143,0,0.07740585774058573,0.15401436040131486
1228,Rope,leash,2,3,leash,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1228,Rope,weapon,3,3,weapon,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1193,Rope,tie up,1,2,tie,0.9225941422594143,0,0.07740585774058573,0.15401436040131486
1193,Rope,hang from/belay down,2,1,hang belay,0.997907949790795,1,0.0020920502092049986,0.9212915920710963
1193,Rope,whip,4,2,whip,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1193,Rope,choke,4,2,choke,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1193,Rope,climb with,1,1,climb,0.9435146443514645,0,0.05648535564853552,0.2204754497628157
1193,Rope,bundle up,2,2,bundle,0.9728033472803347,0,0.027196652719665315,0.4195107262725739
1193,Rope,lasso,5,3,lasso,0.9602510460251046,0,0.03974895397489542,0.3103710586228068
1180,Rope,tie a knot,1,2,tie knot,0.9707112970711297,0,0.029288702928870314,0.3976650120787239
1180,Rope,sailboat,3,4,sailboat,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1180,Rope,pull something,2,2,pull,0.9832635983263598,0,0.01673640167364021,0.5613250655948735
1180,Rope,stage lights,4,4,stage light,0.997907949790795,1,0.0020920502092049986,0.9212915920710963
1180,Rope,noose,3,3,noose,0.9895397489539749,0,0.010460251046025104,0.6839118305575843
1180,Rope,life preserver,3,4,life preserver,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1180,Rope,fraying to start a fire,3,3,fraying start fire,0.9895397489539749,0,0.010460251046025104,0.6839118305575843
1180,Rope,hold things up,2,2,hold,0.9790794979079498,0,0.02092050209205021,0.4970457966777178
1180,Rope,tent,3,4,tent,0.9728033472803347,0,0.027196652719665315,0.4195107262725739
1209,Rope,jumping over,2,3,jumping,0.9895397489539749,0,0.010460251046025104,0.6839118305575843
1209,Rope,tying nots,2,2,tying nots,0.9937238493723849,0,0.006276150627615107,0.7893893119221668
1209,Rope,rope swings,2,1,rope swing,0.99581589958159,0,0.004184100418409997,0.8515227858857216
1226,Rope,to tie a leash for a dog,2,2,tie leash dog,0.9728033472803347,0,0.027196652719665315,0.4195107262725739
1226,Rope,to pull furniture,2,2,pull furniture,0.9895397489539749,0,0.010460251046025104,0.6839118305575843
1226,Rope,to tie up a tent,1,2,tie tent,0.9728033472803347,0,0.027196652719665315,0.4195107262725739
1226,Rope,to fish with,3,3,fish,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1226,Rope,to set and anchor,4,3,set anchor,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1226,Rope,to kill someone,4,3,kill,0.99581589958159,0,0.004184100418409997,0.8515227858857216
1226,Rope,to harness a horse,4,4,harness horse,0.9916317991631799,0,0.008368200836820106,0.7338163692655535
1121,Rope,climb,1,1,climb,0.9435146443514645,0,0.05648535564853552,0.2204754497628157
1121,Rope,restrain,3,2,restrain,0.9895397489539749,0,0.010460251046025104,0.6839118305575843
1121,Rope,lift as a pulley,2,2,lift pulley,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1121,Rope,attach two objects,2,2,attach object,0.9811715481171548,0,0.01882845188284521,0.527720549514509
1118,Rope,in a tree for a swing,2,1,tree swing,0.9916317991631799,0,0.008368200836820106,0.7338163692655535
1118,Rope,to dock a boat,3,3,dock boat,0.9916317991631799,0,0.008368200836820106,0.7338163692655535
1118,Rope,to strap someone in while hang gliding,3,4,strap hang gliding,0.9895397489539749,0,0.010460251046025104,0.6839118305575843
1118,Rope,for rock climbing,1,1,rock climbing,0.9853556485355649,0,0.014644351464435101,0.5982446769514362
1460,Rope,climbing,1,1,climbing,0.9790794979079498,0,0.02092050209205021,0.4970457966777178
1460,Rope,tying,1,2,tying,0.9832635983263598,0,0.01673640167364021,0.5613250655948735
1460,Rope,lasso,5,3,lasso,0.9602510460251046,0,0.03974895397489542,0.3103710586228068
1460,Rope,hanging,2,2,hanging,0.9874476987447699,0,0.012552301255230103,0.6389302133085764
1460,Rope,whipping,4,3,whipping,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1460,Rope,clothing styling,4,4,clothing styling,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1460,Rope,sport,4,4,sport,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1460,Rope,art,3,4,art,0.99581589958159,0,0.004184100418409997,0.8515227858857216
1488,Rope,dangle object,2,2,dangle object,0.9811715481171548,0,0.01882845188284521,0.527720549514509
1488,Rope,hoist objects up,2,2,hoist object,0.9811715481171548,0,0.01882845188284521,0.527720549514509
1488,Rope,fasten objects in place,2,2,fasten object place,0.9811715481171548,0,0.01882845188284521,0.527720549514509
1488,Rope,climbing (goes with hoisting/lowering objects),1,1,climbing go hoisting lowering object,0.9916317991631799,0,0.008368200836820106,0.7338163692655535
1488,Rope,tying knots,1,2,tying knot,0.9874476987447699,0,0.012552301255230103,0.6389302133085764
1533,Rope,securing a boat in dock,3,3,securing boat dock,0.9916317991631799,0,0.008368200836820106,0.7338163692655535
1533,Rope,pulling something very heavy on a sled,2,2,pulling heavy sled,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1373,Rope,jumping robe,2,3,jumping robe,0.9895397489539749,0,0.010460251046025104,0.6839118305575843
1373,Rope,tie a knot,1,2,tie knot,0.9707112970711297,0,0.029288702928870314,0.3976650120787239
1373,Rope,swing from a tree,2,1,swing tree,0.9916317991631799,0,0.008368200836820106,0.7338163692655535
1373,Rope,zip line,3,4,zip line,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1373,Rope,tight rope,1,2,tight rope,0.9874476987447699,0,0.012552301255230103,0.6389302133085764
1373,Rope,aid in rock climbing,1,1,aid rock climbing,0.9853556485355649,0,0.014644351464435101,0.5982446769514362
1373,Rope,tie something up,1,2,tie,0.9225941422594143,0,0.07740585774058573,0.15401436040131486
1373,Rope,lasso,5,3,lasso,0.9602510460251046,0,0.03974895397489542,0.3103710586228068
1603,Rope,swing,2,2,swing,0.9728033472803347,0,0.027196652719665315,0.4195107262725739
1603,Rope,ladder,2,2,ladder,0.997907949790795,1,0.0020920502092049986,0.9212915920710963
1603,Rope,knot,1,2,knot,0.9832635983263598,0,0.01673640167364021,0.5613250655948735
1603,Rope,belt,3,4,belt,0.9895397489539749,0,0.010460251046025104,0.6839118305575843
1599,Rope,to kill yourself,4,3,kill,0.99581589958159,0,0.004184100418409997,0.8515227858857216
1599,Rope,to tie something,1,2,tie,0.9225941422594143,0,0.07740585774058573,0.15401436040131486
1599,Rope,to climb,1,1,climb,0.9435146443514645,0,0.05648535564853552,0.2204754497628157
1599,Rope,to knot,1,2,knot,0.9832635983263598,0,0.01673640167364021,0.5613250655948735
1599,Rope,to play tug of war,3,3,play tug war,0.9937238493723849,0,0.006276150627615107,0.7893893119221668
1599,Rope,to use during sex,5,4,sex,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1528,Rope,to tie things,1,2,tie,0.9225941422594143,0,0.07740585774058573,0.15401436040131486
1528,Rope,to help someone climb,1,1,help climb,0.9435146443514645,0,0.05648535564853552,0.2204754497628157
1528,Rope,rock climbing,1,2,rock climbing,0.9853556485355649,0,0.014644351464435101,0.5982446769514362
1442,Rope,to climb on,1,2,climb,0.9435146443514645,0,0.05648535564853552,0.2204754497628157
1442,Rope,to tie to the ceiling,1,2,tie ceiling,0.9728033472803347,0,0.027196652719665315,0.4195107262725739
1442,Rope,to hang stuff with,2,2,hang stuff,0.9895397489539749,0,0.010460251046025104,0.6839118305575843
1442,Rope,to wrap around something,2,2,wrap,0.997907949790795,1,0.0020920502092049986,0.9212915920710963
1442,Rope,to swing on,2,2,swing,0.9728033472803347,0,0.027196652719665315,0.4195107262725739
1442,Rope,to play jump rope with,2,3,play jump rope,0.9937238493723849,0,0.006276150627615107,0.7893893119221668
1442,Rope,to use as a tightrope,3,2,tightrope,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1442,Rope,to attach to a vehicle and a skateboard or wagon or something,2,3,attach vehicle skateboard wagon,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1614,Rope,tying knots,1,2,tying knot,0.9874476987447699,0,0.012552301255230103,0.6389302133085764
1614,Rope,climbing things,1,1,climbing,0.9790794979079498,0,0.02092050209205021,0.4970457966777178
1614,Rope,hanging yourself,4,2,hanging,0.9874476987447699,0,0.012552301255230103,0.6389302133085764
1503,Rope,connect to heavy things,2,2,connect heavy,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1503,Rope,hang something,2,2,hang,0.9665271966527197,0,0.03347280334728031,0.35879799750001584
1503,Rope,use as a lasso,5,3,lasso,0.9602510460251046,0,0.03974895397489542,0.3103710586228068
1503,Rope,make a trap,3,4,trap,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1503,Rope,use in tug of war,3,3,tug war,0.9790794979079498,0,0.02092050209205021,0.4970457966777178
1328,Rope,to tie your shoes together,2,4,tie shoe,0.9728033472803347,0,0.027196652719665315,0.4195107262725739
1328,Rope,to swing off of something,2,2,swing,0.9728033472803347,0,0.027196652719665315,0.4195107262725739
1328,Rope,to use as a lasso,5,3,lasso,0.9602510460251046,0,0.03974895397489542,0.3103710586228068
1472,Rope,to hang,2,2,hang,0.9665271966527197,0,0.03347280334728031,0.35879799750001584
1472,Rope,to whip,4,3,whip,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1472,Rope,to tie,1,2,tie,0.9225941422594143,0,0.07740585774058573,0.15401436040131486
1472,Rope,to climb,2,1,climb,0.9435146443514645,0,0.05648535564853552,0.2204754497628157
1472,Rope,to walk on,3,3,walk,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1472,Rope,to shred,4,3,shred,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1472,Rope,to unwind,2,3,unwind,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1472,Rope,to squeeze,2,3,squeeze,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1463,Rope,tying,1,2,tying,0.9832635983263598,0,0.01673640167364021,0.5613250655948735
1463,Rope,twisting,2,3,twisting,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1463,Rope,holding,2,2,holding,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1463,Rope,lining,2,2,lining,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1463,Rope,weapon,3,3,weapon,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1463,Rope,knotting,1,2,knotting,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1463,Rope,lifting,2,2,lifting,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1463,Rope,connecting,2,2,connecting,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1463,Rope,weaving,2,3,weaving,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1531,Rope,climbing up a tree,1,1,climbing tree,0.9916317991631799,0,0.008368200836820106,0.7338163692655535
1531,Rope,working out,3,3,working,0.9916317991631799,0,0.008368200836820106,0.7338163692655535
1531,Rope,pulling freight,2,2,pulling freight,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1531,Rope,keeping a box closed,2,2,keeping box closed,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1531,Rope,rounding up cattle,4,4,rounding cattle,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1402,Rope,Tie something up,1,2,tie,0.9225941422594143,0,0.07740585774058573,0.15401436040131486
1402,Rope,hang someone,3,2,hang,0.9665271966527197,0,0.03347280334728031,0.35879799750001584
1402,Rope,tie off a boat,3,3,tie boat,0.9728033472803347,0,0.027196652719665315,0.4195107262725739
1526,Rope,tie a knot,1,2,tie knot,0.9707112970711297,0,0.029288702928870314,0.3976650120787239
1526,Rope,make a net,2,3,net,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1526,Rope,tug of war,3,2,tug war,0.9790794979079498,0,0.02092050209205021,0.4970457966777178
1526,Rope,climbing,1,1,climbing,0.9790794979079498,0,0.02092050209205021,0.4970457966777178
1526,Rope,hold things together,2,2,hold,0.9790794979079498,0,0.02092050209205021,0.4970457966777178
1526,Rope,use as a straight line,4,3,straight line,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1440,Rope,jump rope,2,3,jump rope,0.9790794979079498,0,0.02092050209205021,0.4970457966777178
1440,Rope,tying knots,1,2,tying knot,0.9874476987447699,0,0.012552301255230103,0.6389302133085764
1440,Rope,sailing,3,4,sailing,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1440,Rope,lifting things,2,2,lifting,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1610,Rope,use to pull someone up from something,2,1,pull,0.9832635983263598,0,0.01673640167364021,0.5613250655948735
1610,Rope,tie something,1,2,tie,0.9225941422594143,0,0.07740585774058573,0.15401436040131486
1610,Rope,climb it,1,1,climb,0.9435146443514645,0,0.05648535564853552,0.2204754497628157
1610,Rope,propel down from a higher place with it,2,2,propel higher place,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1320,Rope,tie things together,1,2,tie,0.9225941422594143,0,0.07740585774058573,0.15401436040131486
1320,Rope,bracelet/necklace,3,4,bracelet necklace,0.997907949790795,1,0.0020920502092049986,0.9212915920710963
1320,Rope,hang something up,2,2,hang,0.9665271966527197,0,0.03347280334728031,0.35879799750001584
1320,Rope,whip,4,3,whip,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1382,Rope,tie things,1,2,tie,0.9225941422594143,0,0.07740585774058573,0.15401436040131486
1382,Rope,climb a mountain,1,1,climb mountain,0.9435146443514645,0,0.05648535564853552,0.2204754497628157
1382,Rope,tie hair up,1,4,tie hair,0.9728033472803347,0,0.027196652719665315,0.4195107262725739
1382,Rope,belt,3,4,belt,0.9895397489539749,0,0.010460251046025104,0.6839118305575843
1382,Rope,headband,3,4,headband,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
1382,Rope,lasso,5,3,lasso,0.9602510460251046,0,0.03974895397489542,0.3103710586228068
1382,Rope,handcuffs,5,3,handcuff,0.7405857740585774,0,0.2594142259414226,0.026113161452126027
