id,response,response_nofill,response_processed,response_processed_phrase,item,item_nofill,SemDis_factor,SemDis_cbowukwacsubtitle_nf_m,SemDis_cbowsubtitle_nf_m,SemDis_cbowBNCwikiukwac_nf_m,SemDis_TASA_nf_m,SemDis_glove_nf_m,SemDis_MEAN,ewm_vector_cosine_dis,ewm_vector_cosine_dis_clus_avg,minima_vector_cosine_dis,minima_vector_cosine_dis_clus_avg,minima_vector_cosine_dis_clus_min,novelty_1,novelty_2,novelty_m
1195,tie a boat to a dock,tie boat dock,"['tie', 'boat', 'dock']",tie boat dock,Rope,rope,-0.07179,0.76683,0.84691,0.87332,0.84501,0.81383,0.82918,0.7668309850740261,0.8810714889386446,0.8124042364879249,0.8049937517891209,0.6583956486287085,1,2,1.5
1195,use it for working out,use working,['working'],working,Rope,rope,0.13852,0.96186,1.02152,0.96677,0.96107,1.11669,1.00558,0.8600285149954022,0.8310967726450751,0.8600285149954022,0.7671764269085352,0.6119446857712152,3,3,3.0
1195,for tying a knot,tying knot,"['tying', 'knot']",tying knot,Rope,rope,0.09172,0.90409,0.96919,0.96315,1.01425,1.02672,0.97548,0.9040878551848828,0.7417333808637028,0.5533153873589637,0.6221551831456174,0.5533153873589637,1,2,1.5
1195,to swing,swing,['swing'],swing,Rope,rope,-0.18685,0.62637,0.83023,0.75626,0.65175,0.74018,0.72096,0.6263714017909547,0.7202868500963348,0.6263714017909547,0.6447240726109025,0.6263714017909547,2,1,1.5
1141,to exercise,exercise,['exercise'],exercise,Rope,rope,-0.03245,0.83136,0.8672,0.93012,0.79905,0.83269,0.85208,0.8313587748161004,0.826321102862402,0.8313587748161004,0.7623439590197469,0.47310769849441503,3,2,2.5
1141,to tie objects together,tie objects together,"['tie', 'object']",tie object,Rope,rope,-0.00681,0.8158,0.93669,0.92769,0.91513,0.85407,0.88988,0.9729883139661584,0.5853190408473766,0.8183010216668767,0.5286780754890807,0.46399577742905973,1,2,1.5
1141,to hang objects,hang objects,"['hang', 'object']",hang object,Rope,rope,0.15628,0.97055,0.95467,1.0179,0.86422,1.1931,1.00009,0.9546875545339043,0.7302379145399379,0.8183010216668767,0.6609017871377075,0.5562073880494447,2,1,1.5
1141,to use in a pulley,use pulley,['pulley'],pulley,Rope,rope,0.0675,0.83912,0.98747,1.06356,0.9406,0.90289,0.94673,0.5526453410485054,0.826321102862402,0.5526453410485054,0.7623439590197469,0.47310769849441503,2,2,2.0
1141,to drag objects,drag objects,"['drag', 'object']",drag object,Rope,rope,0.17948,1.03802,1.06089,0.97784,1.03192,1.12895,1.04752,1.0168413570241983,0.9094743714992525,0.8183010216668767,0.8146460812973708,0.7144288332342084,2,2,2.0
1141,to secure objects to a surface,secure objects surface,"['secure', 'object', 'surface']",secure object surface,Rope,rope,0.05908,0.97751,0.89536,0.94738,1.05172,0.89987,0.95437,0.9424123087805871,0.9094743714992525,0.8558671375436488,0.8146460812973708,0.7144288332342084,2,2,2.0
1141,to attack someone/use as weapon,attack someone use weapon,"['attack', 'weapon']",attack weapon,Rope,rope,0.16617,0.90308,1.06735,1.07225,0.96424,1.12018,1.02542,0.9224860539904783,0.826321102862402,0.8991127798044252,0.7623439590197469,0.47310769849441503,3,4,3.5
1104,tying things together,tying things together,['tying'],tying,Rope,rope,-0.00667,0.81603,0.94763,0.92242,0.94501,0.84277,0.89477,0.5533153873589637,0.7417333808637028,0.5533153873589637,0.6221551831456174,0.5533153873589637,1,2,1.5
1104,working out,working,['working'],working,Rope,rope,0.03903,0.86003,0.96613,0.96403,1.0032,0.88616,0.93591,0.8600285149954022,0.8310967726450751,0.8600285149954022,0.7671764269085352,0.6119446857712152,3,3,3.0
1104,swinging,swinging,['swinging'],swinging,Rope,rope,-0.23238,0.61194,0.77606,0.71817,0.7712,0.63209,0.70189,0.6119446857712152,0.8310967726450751,0.6119446857712152,0.7671764269085352,0.6119446857712152,2,1,1.5
1104,acting as a barrier,acting barrier,"['acting', 'barrier']",acting barrier,Rope,rope,0.11704,0.92537,1.05449,0.96561,1.07849,1.01429,1.00765,0.9253710094877716,0.826321102862402,0.851517064703162,0.7623439590197469,0.47310769849441503,3,3,3.0
1286,to climb,climb,['climb'],climb,Rope,rope,-0.28333,0.56943,0.68518,0.66247,0.66394,0.64988,0.64618,0.5694323511833834,0.6404889419529946,0.5694323511833834,0.5881086500748006,0.5694323511833834,1,1,1.0
1286,to tie something up,tie something,['tie'],tie,Rope,rope,0.11087,1.04944,1.06148,0.90772,0.90557,0.99484,0.98381,0.46399577742905973,0.5853190408473766,0.46399577742905973,0.5286780754890807,0.46399577742905973,1,2,1.5
1286,a belt,belt,['belt'],belt,Rope,rope,-0.18324,0.64283,0.76162,0.79092,0.83192,0.68721,0.7429,0.6428323989967664,0.6428323989967664,0.6428323989967664,0.6428323989967664,0.6428323989967664,3,4,3.5
1286,use it as a boarder,use boarder,['boarder'],boarder,Rope,rope,0.1183,0.97607,1.07136,0.97996,0.99496,0.9728,0.99903,0.8687780040006969,0.826321102862402,0.8687780040006969,0.7623439590197469,0.47310769849441503,3,2,2.5
1205,JUMP ROPE,jump rope,"['jump', 'rope']",jump rope,Rope,rope,0.07957,1.0028,0.874,0.9195,0.98699,1.0154,0.95974,1.0027953750622725,0.826321102862402,0.583370384747079,0.7623439590197469,0.47310769849441503,2,3,2.5
1163,to climb,climb,['climb'],climb,Rope,rope,-0.28333,0.56943,0.68518,0.66247,0.66394,0.64988,0.64618,0.5694323511833834,0.6404889419529946,0.5694323511833834,0.5881086500748006,0.5694323511833834,1,1,1.0
1163,to tie,tie,['tie'],tie,Rope,rope,-0.30498,0.464,0.56852,0.72827,0.66092,0.67869,0.62008,0.46399577742905973,0.5853190408473766,0.46399577742905973,0.5286780754890807,0.46399577742905973,1,2,1.5
1163,to fasten,fasten,['fasten'],fasten,Rope,rope,-0.21615,0.71443,0.7594,0.65215,0.83561,0.65782,0.72388,0.7144288332342084,0.9094743714992525,0.7144288332342084,0.8146460812973708,0.7144288332342084,2,3,2.5
1192,swing,swing,['swing'],swing,Rope,rope,-0.18685,0.62637,0.83023,0.75626,0.65175,0.74018,0.72096,0.6263714017909547,0.7202868500963348,0.6263714017909547,0.6447240726109025,0.6263714017909547,2,1,1.5
1192,secure a boat,secure boat,"['secure', 'boat']",secure boat,Rope,rope,0.06542,0.78567,0.99872,0.93926,0.92401,1.07814,0.94516,0.7856709645258116,0.8810714889386446,0.8195822998533469,0.8049937517891209,0.6583956486287085,2,2,2.0
1192,hang items,hang items,"['hang', 'item']",hang item,Rope,rope,0.17476,1.11934,1.04438,0.92389,0.94441,1.13717,1.03384,1.101897364360527,0.7302379145399379,0.8849229812612994,0.6609017871377075,0.5562073880494447,2,2,2.0
1192,tie bundles of paper,tie bundles paper,"['tie', 'bundle', 'paper']",tie bundle paper,Rope,rope,-0.02576,0.84334,0.92212,0.92775,1.02353,0.73616,0.89058,0.8339027881910585,0.5853190408473766,0.8095864485622772,0.5286780754890807,0.46399577742905973,1,2,1.5
1087,tie something,tie something,['tie'],tie,Rope,rope,0.11087,1.04944,1.06148,0.90772,0.90557,0.99484,0.98381,0.46399577742905973,0.5853190408473766,0.46399577742905973,0.5286780754890807,0.46399577742905973,1,2,1.5
1087,to hang something,hang something,['hang'],hang,Rope,rope,0.16303,1.02873,1.04852,0.98272,0.93708,1.11396,1.0222,0.5562073880494447,0.7302379145399379,0.5562073880494447,0.6609017871377075,0.5562073880494447,2,2,2.0
1087,to decorate a vase,decorate vase,"['decorate', 'vase']",decorate vase,Rope,rope,0.13008,1.02468,1.01065,0.88718,0.9836,1.11651,1.00452,1.024682069581015,0.826321102862402,0.8962826553978118,0.7623439590197469,0.47310769849441503,3,4,3.5
1087,to mark a perimeter,mark perimeter,"['mark', 'perimeter']",mark perimeter,Rope,rope,0.1225,1.06042,0.95051,1.0155,0.84762,1.00287,0.97538,1.0604215766929794,0.826321102862402,0.8055257257646657,0.7623439590197469,0.47310769849441503,3,3,3.0
1087,to jump rope,jump rope,"['jump', 'rope']",jump rope,Rope,rope,0.07957,1.0028,0.874,0.9195,0.98699,1.0154,0.95974,1.0027953750622725,0.826321102862402,0.583370384747079,0.7623439590197469,0.47310769849441503,2,3,2.5
1087,a weapon,weapon,['weapon'],weapon,Rope,rope,-0.05483,0.7995,0.91831,0.80382,0.98982,0.82305,0.8669,0.7994965369319861,0.826321102862402,0.7994965369319861,0.7623439590197469,0.47310769849441503,3,3,3.0
1176,tie things,tie things,['tie'],tie,Rope,rope,0.1441,1.10548,1.01218,0.96438,0.94549,1.01919,1.00934,0.46399577742905973,0.5853190408473766,0.46399577742905973,0.5286780754890807,0.46399577742905973,1,2,1.5
1176,swing from things,swing things,['swing'],swing,Rope,rope,0.17064,1.11485,1.08237,0.95915,1.09388,1.01284,1.05262,0.6263714017909547,0.7202868500963348,0.6263714017909547,0.6447240726109025,0.6263714017909547,2,2,2.0
1176,hold things together,hold things together,['hold'],hold,Rope,rope,-0.01869,0.76367,0.97092,0.88031,0.99267,0.86263,0.89404,0.6247346319761384,0.7722004015037188,0.6247346319761384,0.707593470701836,0.6247346319761384,2,2,2.0
1176,climb up,climb,['climb'],climb,Rope,rope,-0.28333,0.56943,0.68518,0.66247,0.66394,0.64988,0.64618,0.5694323511833834,0.6404889419529946,0.5694323511833834,0.5881086500748006,0.5694323511833834,1,1,1.0
1258,jump rope,jump rope,"['jump', 'rope']",jump rope,Rope,rope,0.07957,1.0028,0.874,0.9195,0.98699,1.0154,0.95974,1.0027953750622725,0.826321102862402,0.583370384747079,0.7623439590197469,0.47310769849441503,2,2,2.0
1258,rope that is used to tie knots,rope used tie knots,"['rope', 'tie', 'knot']",rope tie knot,Rope,rope,0.16708,0.90706,1.14837,1.17423,0.72315,1.03269,0.9971,0.46456489415476077,0.7758703760202196,0.4939893891835807,0.5140253639022405,0.4939893891835807,1,2,1.5
1258,rope are used to keep things in place,rope used keep things place,"['rope', 'place']",rope place,Rope,rope,0.02467,0.68246,1.09226,1.00094,0.97449,0.88094,0.92622,0.8906153657824551,0.826321102862402,0.7339498972827274,0.7623439590197469,0.47310769849441503,1,2,1.5
1258,obstacle course ropes,obstacle course ropes,"['obstacle', 'course', 'rope']",obstacle course rope,Rope,rope,-0.03042,0.713,1.07628,0.90684,0.9651,0.77583,0.88741,0.6558122972998475,0.826321102862402,0.8034064320665921,0.7623439590197469,0.47310769849441503,3,4,3.5
1258,the rope that is climbed during gym class to see how high you can get,rope climbed gym class see high can get,"['rope', 'climbed', 'gym', 'class', 'high']",rope climbed gym class high,Rope,rope,0.22497,1.16366,1.08788,1.06534,0.92257,1.09645,1.06718,0.9215524121616765,0.826321102862402,0.8797099542201214,0.7623439590197469,0.47310769849441503,2,1,1.5
1186,tie,tie,['tie'],tie,Rope,rope,-0.30498,0.464,0.56852,0.72827,0.66092,0.67869,0.62008,0.46399577742905973,0.5853190408473766,0.46399577742905973,0.5286780754890807,0.46399577742905973,1,2,1.5
1186,knot,knot,['knot'],knot,Rope,rope,-0.39594,0.49399,0.46781,0.58381,0.57315,0.58655,0.54106,0.4939893891835807,0.7758703760202196,0.4939893891835807,0.5140253639022405,0.4939893891835807,1,2,1.5
1186,jump rope,jump rope,"['jump', 'rope']",jump rope,Rope,rope,0.07957,1.0028,0.874,0.9195,0.98699,1.0154,0.95974,1.0027953750622725,0.826321102862402,0.583370384747079,0.7623439590197469,0.47310769849441503,2,3,2.5
1186,noose,noose,['noose'],noose,Rope,rope,-0.4083,0.47311,0.4442,0.50288,0.69059,0.62784,0.54772,0.47310769849441503,0.826321102862402,0.47310769849441503,0.7623439590197469,0.47310769849441503,3,3,3.0
1186,lasso,lasso,['lasso'],lasso,Rope,rope,-0.18664,0.74051,0.54632,0.70432,0.93442,0.79369,0.74385,0.740505970762531,0.826321102862402,0.740505970762531,0.7623439590197469,0.47310769849441503,5,3,4.0
1186,climbing,climbing,['climbing'],climbing,Rope,rope,-0.29518,0.57978,0.73835,0.62076,0.77709,0.57054,0.6573,0.5797773381460694,0.6840281488540585,0.5797773381460694,0.6275822703162257,0.5797773381460694,1,1,1.0
1186,hold down,hold,['hold'],hold,Rope,rope,-0.16522,0.62473,0.72462,0.85483,0.61598,0.79405,0.72284,0.6247346319761384,0.7722004015037188,0.6247346319761384,0.707593470701836,0.6247346319761384,2,2,2.0
1186,hit with,hit,['hit'],hit,Rope,rope,-0.00419,0.78061,0.94894,0.94096,0.89703,0.87858,0.88922,0.780607344254271,0.826321102862402,0.780607344254271,0.7623439590197469,0.47310769849441503,3,2,2.5
1186,sailing,sailing,['sailing'],sailing,Rope,rope,-0.07049,0.79687,0.83584,0.81251,0.9864,0.81823,0.84997,0.79687474077751,0.826321102862402,0.79687474077751,0.7623439590197469,0.47310769849441503,3,4,3.5
1186,tug o war,tug war,"['tug', 'o', 'war']",tug o war,Rope,rope,0.06791,0.84866,0.94268,0.96198,1.0247,1.00944,0.95749,0.884750295435322,0.826321102862402,0.9290493754457473,0.7623439590197469,0.47310769849441503,3,3,3.0
1186,jewelry,jewelry,['jewelry'],jewelry,Rope,rope,-0.00261,0.7756,0.91521,0.95776,0.98229,0.86519,0.89921,0.775596642185097,0.826321102862402,0.775596642185097,0.7623439590197469,0.47310769849441503,4,4,4.0
1174,pull someone out of a well,pull someone well,['pull'],pull,Rope,rope,0.01471,0.74659,0.9584,0.97097,1.15569,0.85143,0.93662,0.6057500604957945,0.7628221624209921,0.6057500604957945,0.6778399384215652,0.6057500604957945,4,3,3.5
1174,climb up,climb,['climb'],climb,Rope,rope,-0.28333,0.56943,0.68518,0.66247,0.66394,0.64988,0.64618,0.5694323511833834,0.6404889419529946,0.5694323511833834,0.5881086500748006,0.5694323511833834,1,1,1.0
1133,tie a knot,tie knot,"['tie', 'knot']",tie knot,Rope,rope,0.11703,0.9812,1.06538,0.94694,0.96285,1.01446,0.99417,0.9811996249400211,0.7758703760202196,0.4939893891835807,0.5140253639022405,0.4939893891835807,1,2,1.5
1133,wear as a belt,wear belt,"['wear', 'belt']",wear belt,Rope,rope,0.14485,1.0826,0.93466,0.97059,1.02612,1.06221,1.01524,1.0825984148624397,1.0825984148624397,0.8206968492211308,0.8206968492211308,0.8206968492211308,3,4,3.5
1133,shoe lace,shoe lace,"['shoe', 'lace']",shoe lace,Rope,rope,0.12071,1.08635,0.96125,1.00962,0.96951,0.93165,0.99168,1.086352561611537,0.8963496235142248,0.7433795661837479,0.7552451170914057,0.6463184554810091,3,4,3.5
1133,use it to climb something,use climb something,['climb'],climb,Rope,rope,-0.01837,0.72379,0.91085,0.94547,0.96654,0.87863,0.88506,0.5694323511833834,0.6404889419529946,0.5694323511833834,0.5881086500748006,0.5694323511833834,1,1,1.0
1133,measure something's length,measure something length,"['measure', 'somethings', 'length']",measure somethings length,Rope,rope,0.02301,0.84515,0.90978,0.95682,1.02271,0.88323,0.92354,0.8251178897931173,0.826321102862402,0.9189671760660216,0.7623439590197469,0.47310769849441503,3,2,2.5
1133,create boundaries for a,create boundaries,"['create', 'boundary']",create boundary,Rope,rope,0.19014,1.00041,1.07425,1.00257,1.09615,1.1435,1.06338,1.0272427443281533,1.0272427443281533,0.9575886551430325,0.9575886551430325,0.9575886551430325,3,3,3.0
1138,tying something up,tying something,['tying'],tying,Rope,rope,0.11792,1.0171,1.09887,0.94842,0.86906,0.99132,0.98495,0.5533153873589637,0.7417333808637028,0.5533153873589637,0.6221551831456174,0.5533153873589637,1,2,1.5
1138,rock climbing,rock climbing,"['rock', 'climbing']",rock climbing,Rope,rope,0.0874,1.02689,0.89149,0.93672,1.06411,0.9647,0.97678,1.0268892178309525,0.9701576863319413,0.73004370738512,0.7447532226612099,0.73004370738512,1,2,1.5
1138,lasso,lasso,['lasso'],lasso,Rope,rope,-0.18664,0.74051,0.54632,0.70432,0.93442,0.79369,0.74385,0.740505970762531,0.826321102862402,0.740505970762531,0.7623439590197469,0.47310769849441503,5,3,4.0
1138,storing things like a lanyard,storing things like lanyard,"['storing', 'like', 'lanyard']",storing like lanyard,Rope,rope,0.08368,1.00442,0.96604,0.98562,1.0845,0.86102,0.98032,0.9636340507488883,0.826321102862402,0.959090531052526,0.7623439590197469,0.47310769849441503,3,3,3.0
1138,jewelry,jewelry,['jewelry'],jewelry,Rope,rope,-0.00261,0.7756,0.91521,0.95776,0.98229,0.86519,0.89921,0.775596642185097,0.826321102862402,0.775596642185097,0.7623439590197469,0.47310769849441503,4,4,4.0
1221,tie things,tie things,['tie'],tie,Rope,rope,0.1441,1.10548,1.01218,0.96438,0.94549,1.01919,1.00934,0.46399577742905973,0.5853190408473766,0.46399577742905973,0.5286780754890807,0.46399577742905973,1,2,1.5
1221,climb trees,climb trees,"['climb', 'tree']",climb tree,Rope,rope,0.12562,1.09228,0.82344,1.04195,1.02476,0.984,0.99329,1.0842499885042387,0.6404889419529946,0.6647192792491403,0.5881086500748006,0.5694323511833834,1,1,1.0
1221,harness,harness,['harness'],harness,Rope,rope,-0.29005,0.58887,0.65381,0.63969,0.80778,0.60716,0.65946,0.5888651902197822,0.826321102862402,0.5888651902197822,0.7623439590197469,0.47310769849441503,2,3,2.5
1221,lasso,lasso,['lasso'],lasso,Rope,rope,-0.18664,0.74051,0.54632,0.70432,0.93442,0.79369,0.74385,0.740505970762531,0.826321102862402,0.740505970762531,0.7623439590197469,0.47310769849441503,5,3,4.0
1221,bridge,bridge,['bridge'],bridge,Rope,rope,-0.18356,0.69006,0.75968,0.78566,0.71584,0.68838,0.72792,0.6900574722868387,0.7349392281982788,0.6900574722868387,0.7381458778462014,0.6900574722868387,4,4,4.0
1221,costume,costume,['costume'],costume,Rope,rope,-0.05395,0.77851,0.88392,0.8239,0.97791,0.85082,0.86301,0.7785098809340314,0.826321102862402,0.7785098809340314,0.7623439590197469,0.47310769849441503,5,4,4.5
1221,satchel,satchel,['satchel'],satchel,Rope,rope,-0.04154,0.81754,0.85733,0.7973,0.94662,0.91645,0.86705,0.8175440824141685,0.826321102862402,0.8175440824141685,0.7623439590197469,0.47310769849441503,4,4,4.0
1221,tightrope to walk on,tightrope walk,"['tightrope', 'walk']",tightrope walk,Rope,rope,0.06039,0.96749,0.9386,0.93128,1.15506,0.86756,0.972,0.9674892005108418,0.826321102862402,0.7396316271561907,0.7623439590197469,0.47310769849441503,3,3,3.0
1221,reel people in out in the water,reel people water,"['reel', 'people', 'water']",reel people water,Rope,rope,0.07242,0.95666,0.96007,0.93952,1.08195,0.92033,0.97171,0.9566612296904193,0.826321102862402,0.858909479241957,0.7623439590197469,0.47310769849441503,4,4,4.0
1194,tie things up,tie things,['tie'],tie,Rope,rope,0.1441,1.10548,1.01218,0.96438,0.94549,1.01919,1.00934,0.46399577742905973,0.5853190408473766,0.46399577742905973,0.5286780754890807,0.46399577742905973,1,2,1.5
1194,make a knot,make knot,['knot'],knot,Rope,rope,0.05273,1.01912,0.99331,0.92142,1.01069,0.81453,0.95181,0.4939893891835807,0.7758703760202196,0.4939893891835807,0.5140253639022405,0.4939893891835807,1,2,1.5
1194,go rock climbing,go rock climbing,"['rock', 'climbing']",rock climbing,Rope,rope,-0.02113,0.77056,0.97321,0.87137,1.0509,0.8367,0.90055,1.0268892178309525,0.9701576863319413,0.73004370738512,0.7447532226612099,0.73004370738512,1,3,2.0
1194,lasso something,lasso something,['lasso'],lasso,Rope,rope,0.12103,1.06379,1.0772,0.93966,0.9779,0.94794,1.0013,0.740505970762531,0.826321102862402,0.740505970762531,0.7623439590197469,0.47310769849441503,5,3,4.0
1147,walking on a tightrope,walking tightrope,"['walking', 'tightrope']",walking tightrope,Rope,rope,0.05154,0.97197,1.01676,0.88702,1.0812,0.85175,0.96174,0.9719716447069205,0.826321102862402,0.7695446047987409,0.7623439590197469,0.47310769849441503,3,2,2.5
1147,lasso,lasso,['lasso'],lasso,Rope,rope,-0.18664,0.74051,0.54632,0.70432,0.93442,0.79369,0.74385,0.740505970762531,0.826321102862402,0.740505970762531,0.7623439590197469,0.47310769849441503,5,3,4.0
1147,painting,painting,['painting'],painting,Rope,rope,-0.01552,0.80609,0.94624,0.85356,1.03315,0.86774,0.90136,0.8060876636216574,0.826321102862402,0.8060876636216574,0.7623439590197469,0.47310769849441503,4,4,4.0
1147,climbing a rope in a gym,climbing rope gym,"['climbing', 'rope', 'gym']",climbing rope gym,Rope,rope,-0.16124,0.7231,0.80869,0.67182,1.06073,0.71373,0.79561,0.7230981125770499,0.6840281488540585,0.7993998138450135,0.6275822703162257,0.5797773381460694,2,1,1.5
1147,swinging from a tree,swinging tree,"['swinging', 'tree']",swinging tree,Rope,rope,0.12419,0.99737,0.93851,0.993,1.10839,1.013,1.01005,0.9973671567010004,0.8310967726450751,0.6647192792491403,0.7671764269085352,0.6119446857712152,2,2,2.0
1147,tug of war,tug war,"['tug', 'war']",tug war,Rope,rope,0.06791,0.84866,0.94268,0.96198,1.0247,1.00944,0.95749,0.8486552131260806,0.826321102862402,0.914194061774206,0.7623439590197469,0.47310769849441503,3,3,3.0
1147,pulling a tree out of the ground,pulling tree ground,"['pulling', 'tree', 'ground']",pulling tree ground,Rope,rope,0.00824,0.78795,0.99619,0.9869,0.90418,0.83081,0.90121,0.7879485965586033,0.8310967726450751,0.7361952040100597,0.7671764269085352,0.6119446857712152,3,2,2.5
1147,making a harness,making harness,"['making', 'harness']",making harness,Rope,rope,0.14141,1.04794,0.98769,0.92555,0.98333,1.10899,1.0107,1.047942234363976,0.826321102862402,0.8468111295358887,0.7623439590197469,0.47310769849441503,2,3,2.5
1147,fishing net,fishing net,"['fishing', 'net']",fishing net,Rope,rope,0.14632,1.05849,0.99756,0.96934,1.03992,1.04332,1.02173,1.0584902082702015,0.826321102862402,0.7774497830100084,0.7623439590197469,0.47310769849441503,3,4,3.5
1162,hang something,hang something,['hang'],hang,Rope,rope,0.16303,1.02873,1.04852,0.98272,0.93708,1.11396,1.0222,0.5562073880494447,0.7302379145399379,0.5562073880494447,0.6609017871377075,0.5562073880494447,2,3,2.5
1162,save someone like in the ocean,save someone like ocean,"['save', 'like', 'ocean']",save like ocean,Rope,rope,0.17034,1.03311,0.93584,1.08105,0.97264,1.09339,1.02321,0.9265579255614212,0.826321102862402,0.8451519062214123,0.7623439590197469,0.47310769849441503,4,4,4.0
