id,item,response,novelty_1,novelty_2,response_processed,cluster_freq,originality,freq,t_freq
1186,Cup,home for tiny kitten,5,4,home tiny kitten,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1186,Cup,hat,4,5,hat,0.9796380090497737,0,0.020361990950226283,0.5049678973542453
1186,Cup,decoration,3,3,decoration,0.9841628959276019,0,0.015837104072398134,0.576764563479412
1186,Cup,gift,3,3,gift,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1147,Cup,holding a drink,1,1,holding drink,0.9909502262443439,0,0.009049773755656076,0.7169742076599002
1147,Cup,making music,3,3,making music,0.9773755656108597,0,0.022624434389140302,0.47399578808435444
1147,Cup,playing cup pong,4,2,playing cup pong,0.9524886877828054,0,0.04751131221719462,0.26292386453561273
1147,Cup,stacking,3,2,stacking,0.9819004524886877,0,0.018099547511312264,0.5390779351221281
1147,Cup,making a conveyor belt,4,3,making conveyor belt,0.9773755656108597,0,0.022624434389140302,0.47399578808435444
1147,Cup,a hat,4,5,hat,0.9796380090497737,0,0.020361990950226283,0.5049678973542453
1147,Cup,use for kids' arts and crafts,3,3,kid art craft,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1094,Cup,to store liquid,1,1,store liquid,0.995475113122172,0,0.004524886877828038,0.8409118300304752
1094,Cup,to drink from,1,1,drink,0.918552036199095,0,0.08144796380090502,0.1446879230716818
1094,Cup,to trap a bug,3,3,trap bug,0.9592760180995475,0,0.040723981900452455,0.3037356732856141
1094,Cup,to measure things,2,3,measure,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1094,Cup,to cook things in,3,2,cook,0.9909502262443439,0,0.009049773755656076,0.7169742076599002
1162,Cup,drink/eat from it,1,1,drink eat,0.9932126696832579,0,0.006787330316742057,0.7752416628307492
1162,Cup,use it as storage,2,3,storage,0.9909502262443439,0,0.009049773755656076,0.7169742076599002
1162,Cup,use it as decoration,3,3,decoration,0.9841628959276019,0,0.015837104072398134,0.576764563479412
1162,Cup,baseball gear,4,4,baseball gear,0.997737556561086,1,0.002262443438914019,0.9152939412679675
1102,Cup,drinking,1,1,drinking,0.9615384615384616,0,0.038461538461538436,0.31947069943289247
1102,Cup,making music,3,4,making music,0.9773755656108597,0,0.022624434389140302,0.47399578808435444
1102,Cup,eating cereal/snacks,2,2,eating cereal snack,0.9932126696832579,0,0.006787330316742057,0.7752416628307492
1102,Cup,party hat,4,4,party hat,0.9796380090497737,0,0.020361990950226283,0.5049678973542453
1102,Cup,telephone,4,4,telephone,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1174,Cup,drink from it,1,1,drink,0.918552036199095,0,0.08144796380090502,0.1446879230716818
1174,Cup,stack them,3,3,stack,0.9524886877828054,0,0.04751131221719462,0.26292386453561273
1174,Cup,position them as bowling pins,5,4,position bowling pin,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1180,Cup,drink,1,1,drink,0.918552036199095,0,0.08144796380090502,0.1446879230716818
1180,Cup,hold,2,2,hold,0.9592760180995475,0,0.040723981900452455,0.3037356732856141
1180,Cup,put food in,2,2,food,0.995475113122172,0,0.004524886877828038,0.8409118300304752
1180,Cup,scoop water,2,2,scoop water,0.9819004524886877,0,0.018099547511312264,0.5390779351221281
1180,Cup,pour drink,1,1,pour drink,0.9909502262443439,0,0.009049773755656076,0.7169742076599002
1180,Cup,wash,2,2,wash,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1193,Cup,to hold liquid,1,1,hold liquid,0.9864253393665159,0,0.013574660633484115,0.6185458644140788
1193,Cup,to use as a weight,3,3,weight,0.995475113122172,0,0.004524886877828038,0.8409118300304752
1193,Cup,to capture a bug,3,3,capture bug,0.9592760180995475,0,0.040723981900452455,0.3037356732856141
1193,Cup,to speak into and alter your voice,4,4,speak alter voice,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1193,Cup,to suction,3,3,suction,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1209,Cup,drinking,1,1,drinking,0.9615384615384616,0,0.038461538461538436,0.31947069943289247
1209,Cup,stacking,3,2,stacking,0.9819004524886877,0,0.018099547511312264,0.5390779351221281
1209,Cup,beer pong,4,3,beer pong,0.9864253393665159,0,0.013574660633484115,0.6185458644140788
1209,Cup,pencil holder,2,2,pencil holder,0.9886877828054299,0,0.011312217194570096,0.6650372407783126
1209,Cup,water cup for painting,2,2,water cup painting,0.9932126696832579,0,0.006787330316742057,0.7752416628307492
1123,Cup,drinking,1,1,drinking,0.9615384615384616,0,0.038461538461538436,0.31947069943289247
1123,Cup,measuring,2,2,measuring,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1123,Cup,holding items/storage,2,2,holding item storage,0.9909502262443439,0,0.009049773755656076,0.7169742076599002
1123,Cup,bra cup,4,4,bra cup,0.9524886877828054,0,0.04751131221719462,0.26292386453561273
1123,Cup,gift,3,3,gift,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1123,Cup,decoration,3,3,decoration,0.9841628959276019,0,0.015837104072398134,0.576764563479412
1228,Cup,drink water,1,1,drink water,0.9909502262443439,0,0.009049773755656076,0.7169742076599002
1228,Cup,stand on,3,4,stand,0.9932126696832579,0,0.006787330316742057,0.7752416628307492
1228,Cup,dig a hole,3,3,dig hole,0.9932126696832579,0,0.006787330316742057,0.7752416628307492
1228,Cup,scoop up a liquid,2,2,scoop liquid,0.9819004524886877,0,0.018099547511312264,0.5390779351221281
1228,Cup,throw liquid,2,2,throw liquid,0.9751131221719457,0,0.02488687782805432,0.44578819105338546
1228,Cup,hold change,2,3,hold change,0.9592760180995475,0,0.040723981900452455,0.3037356732856141
1195,Cup,drinking out of,1,1,drinking,0.9615384615384616,0,0.038461538461538436,0.31947069943289247
1195,Cup,stacking to make a pyramid,3,4,stacking pyramid,0.9819004524886877,0,0.018099547511312264,0.5390779351221281
1195,Cup,playing cup pong,4,3,playing cup pong,0.9524886877828054,0,0.04751131221719462,0.26292386453561273
1195,Cup,making a little hut for insects,4,3,making little hut insect,0.9796380090497737,0,0.020361990950226283,0.5049678973542453
1192,Cup,fill,1,2,fill,0.9773755656108597,0,0.022624434389140302,0.47399578808435444
1192,Cup,drink,1,1,drink,0.918552036199095,0,0.08144796380090502,0.1446879230716818
1192,Cup,capture insect,3,3,capture insect,0.9796380090497737,0,0.020361990950226283,0.5049678973542453
1192,Cup,store pencils/pens,2,3,store pencil pen,0.9886877828054299,0,0.011312217194570096,0.6650372407783126
1192,Cup,magnify audio ( if glass),4,5,magnify audio glass,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1192,Cup,make music,3,4,music,0.9773755656108597,0,0.022624434389140302,0.47399578808435444
1087,Cup,drink something from it,1,1,drink,0.918552036199095,0,0.08144796380090502,0.1446879230716818
1087,Cup,hold pennies in it,2,3,hold penny,0.9592760180995475,0,0.040723981900452455,0.3037356732856141
1087,Cup,play games with it,3,3,play game,0.9796380090497737,0,0.020361990950226283,0.5049678973542453
1087,Cup,spit in it,2,2,spit,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1087,Cup,use it as a hat,4,4,hat,0.9796380090497737,0,0.020361990950226283,0.5049678973542453
1087,Cup,paint something on it,2,3,paint,0.9932126696832579,0,0.006787330316742057,0.7752416628307492
1133,Cup,hold liquid,1,1,hold liquid,0.9864253393665159,0,0.013574660633484115,0.6185458644140788
1133,Cup,hide something under,3,3,hide,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1133,Cup,trap a bug,3,3,trap bug,0.9592760180995475,0,0.040723981900452455,0.3037356732856141
1133,Cup,hear the ocean up to your ear,4,5,hear ocean ear,0.9864253393665159,0,0.013574660633484115,0.6185458644140788
1133,Cup,catch something thrown,4,2,catch thrown,0.9796380090497737,0,0.020361990950226283,0.5049678973542453
1133,Cup,as a plate,3,3,plate,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1230,Cup,drink out of it,1,1,drink,0.918552036199095,0,0.08144796380090502,0.1446879230716818
1230,Cup,use it as to bake mug cakes,3,2,bake mug cake,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1230,Cup,projectile,3,4,projectile,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1230,Cup,musical instrument,3,4,musical instrument,0.9773755656108597,0,0.022624434389140302,0.47399578808435444
1129,Cup,hold a beverage,1,1,hold beverage,0.995475113122172,0,0.004524886877828038,0.8409118300304752
1129,Cup,catch an insect,3,3,catch insect,0.9796380090497737,0,0.020361990950226283,0.5049678973542453
1129,Cup,hold flowers,3,3,hold flower,0.9932126696832579,0,0.006787330316742057,0.7752416628307492
1129,Cup,trace a circle,4,3,trace circle,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1129,Cup,hold snacks,2,2,hold snack,0.9592760180995475,0,0.040723981900452455,0.3037356732856141
1163,Cup,to drink out of,1,1,drink,0.918552036199095,0,0.08144796380090502,0.1446879230716818
1163,Cup,to carry,2,3,carry,0.9751131221719457,0,0.02488687782805432,0.44578819105338546
1194,Cup,drink a liquid,1,1,drink liquid,0.9864253393665159,0,0.013574660633484115,0.6185458644140788
1194,Cup,store a bug and bring it outside,3,3,store bug bring outside,0.9909502262443439,0,0.009049773755656076,0.7169742076599002
1194,Cup,break for fun,3,3,break fun,0.9909502262443439,0,0.009049773755656076,0.7169742076599002
1194,Cup,stack them,3,3,stack,0.9524886877828054,0,0.04751131221719462,0.26292386453561273
1194,Cup,use as a mold for a sand castle,3,4,mold sand castle,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1194,Cup,a game,3,3,game,0.9796380090497737,0,0.020361990950226283,0.5049678973542453
1194,Cup,to store things,2,3,store,0.9909502262443439,0,0.009049773755656076,0.7169742076599002
1226,Cup,to drink out of,1,1,drink,0.918552036199095,0,0.08144796380090502,0.1446879230716818
1226,Cup,to carry liquids,1,1,carry liquid,0.9751131221719457,0,0.02488687782805432,0.44578819105338546
1226,Cup,to take a spider out of the house,3,3,spider house,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1226,Cup,to catch insects,3,3,catch insect,0.9796380090497737,0,0.020361990950226283,0.5049678973542453
1226,Cup,to keep a pet in,4,3,pet,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1226,Cup,to use for drinking games,1,3,drinking game,0.9932126696832579,0,0.006787330316742057,0.7752416628307492
1121,Cup,pour liquid into,1,1,pour liquid,0.9932126696832579,0,0.006787330316742057,0.7752416628307492
1121,Cup,drink from,1,1,drink,0.918552036199095,0,0.08144796380090502,0.1446879230716818
1121,Cup,trap insect,3,3,trap insect,0.9796380090497737,0,0.020361990950226283,0.5049678973542453
1121,Cup,amplify sound of speaker,4,4,amplify sound speaker,0.9864253393665159,0,0.013574660633484115,0.6185458644140788
1121,Cup,play cup pong,4,3,play cup pong,0.9524886877828054,0,0.04751131221719462,0.26292386453561273
1121,Cup,make cup phone connected by,4,4,cup phone connected,0.9524886877828054,0,0.04751131221719462,0.26292386453561273
1118,Cup,to hold a beverage,1,1,hold beverage,0.995475113122172,0,0.004524886877828038,0.8409118300304752
1118,Cup,put a slogan on it,3,4,slogan,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1118,Cup,to collect rain water,2,2,collect rain water,0.9773755656108597,0,0.022624434389140302,0.47399578808435444
1118,Cup,to hold money,2,3,hold money,0.9592760180995475,0,0.040723981900452455,0.3037356732856141
1118,Cup,to hold pens and pencils,2,3,hold pen pencil,0.9886877828054299,0,0.011312217194570096,0.6650372407783126
1373,Cup,drink,1,1,drink,0.918552036199095,0,0.08144796380090502,0.1446879230716818
1373,Cup,capture an insect,3,3,capture insect,0.9796380090497737,0,0.020361990950226283,0.5049678973542453
1373,Cup,make circles,4,4,circle,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1373,Cup,science experiment,4,4,science experiment,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1373,Cup,games,4,3,game,0.9796380090497737,0,0.020361990950226283,0.5049678973542453
1373,Cup,eat from,2,2,eat,0.9932126696832579,0,0.006787330316742057,0.7752416628307492
1373,Cup,storage,2,3,storage,0.9909502262443439,0,0.009049773755656076,0.7169742076599002
1533,Cup,to rink from,2,4,rink,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1533,Cup,to hold pens or pencils,2,3,hold pen pencil,0.9886877828054299,0,0.011312217194570096,0.6650372407783126
1533,Cup,use as a paper weight,2,3,paper weight,0.995475113122172,0,0.004524886877828038,0.8409118300304752
1488,Cup,put beverages in,1,1,beverage,0.995475113122172,0,0.004524886877828038,0.8409118300304752
1488,Cup,use as container for objects (including other cups),2,2,container object including cup,0.9524886877828054,0,0.04751131221719462,0.26292386453561273
1488,Cup,stacking (like cup stacking),3,2,stacking like cup stacking,0.9932126696832579,0,0.006787330316742057,0.7752416628307492
1488,Cup,as decoration,3,3,decoration,0.9841628959276019,0,0.015837104072398134,0.576764563479412
1488,Cup,part of an art project,3,3,art project,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1488,Cup,a mini hat,4,4,mini hat,0.9796380090497737,0,0.020361990950226283,0.5049678973542453
1488,Cup,a weapon,3,3,weapon,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1488,Cup,to spit,2,2,spit,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1460,Cup,holding pencils,2,3,holding pencil,0.9796380090497737,0,0.020361990950226283,0.5049678973542453
1460,Cup,drinking,1,1,drinking,0.9615384615384616,0,0.038461538461538436,0.31947069943289247
1460,Cup,painting,2,3,painting,0.9932126696832579,0,0.006787330316742057,0.7752416628307492
1460,Cup,two string communication thing,4,4,string communication,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1503,Cup,contain a liquid,1,1,contain liquid,0.995475113122172,0,0.004524886877828038,0.8409118300304752
1503,Cup,make a song,3,4,song,0.9524886877828054,0,0.04751131221719462,0.26292386453561273
1503,Cup,use as an amplifier,4,4,amplifier,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1603,Cup,drink,1,1,drink,0.918552036199095,0,0.08144796380090502,0.1446879230716818
1603,Cup,pour,1,2,pour,0.9909502262443439,0,0.009049773755656076,0.7169742076599002
1603,Cup,hat,4,4,hat,0.9796380090497737,0,0.020361990950226283,0.5049678973542453
1603,Cup,stencil,4,3,stencil,0.995475113122172,0,0.004524886877828038,0.8409118300304752
1328,Cup,to drink out of,1,1,drink,0.918552036199095,0,0.08144796380090502,0.1446879230716818
1328,Cup,to scoop water,2,1,scoop water,0.9819004524886877,0,0.018099547511312264,0.5390779351221281
1328,Cup,to bathe a baby,3,4,bathe baby,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1328,Cup,to use in self defense,3,4,self defense,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1328,Cup,to heat milk up in the microwave,2,2,heat milk microwave,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1328,Cup,to eat food out of,2,2,eat food,0.9909502262443439,0,0.009049773755656076,0.7169742076599002
1472,Cup,to drink,1,1,drink,0.918552036199095,0,0.08144796380090502,0.1446879230716818
1472,Cup,to pour,2,1,pour,0.9909502262443439,0,0.009049773755656076,0.7169742076599002
1472,Cup,to scoop,2,2,scoop,0.9819004524886877,0,0.018099547511312264,0.5390779351221281
1472,Cup,to splash,2,1,splash,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1472,Cup,to break,2,2,break,0.9909502262443439,0,0.009049773755656076,0.7169742076599002
1472,Cup,to weapon,3,3,weapon,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1472,Cup,to reflect,3,4,reflect,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1614,Cup,drinking,1,1,drinking,0.9615384615384616,0,0.038461538461538436,0.31947069943289247
1614,Cup,mixing paint,2,2,mixing paint,0.9932126696832579,0,0.006787330316742057,0.7752416628307492
1614,Cup,baking a cupcake,3,2,baking cupcake,0.9909502262443439,0,0.009049773755656076,0.7169742076599002
1614,Cup,storing utensils,2,3,storing utensil,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1614,Cup,making music with it,3,4,making music,0.9773755656108597,0,0.022624434389140302,0.47399578808435444
1320,Cup,shoe,5,3,shoe,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1320,Cup,spoon,3,4,spoon,0.997737556561086,1,0.002262443438914019,0.9152939412679675
1320,Cup,beverage holder,1,1,beverage holder,0.995475113122172,0,0.004524886877828038,0.8409118300304752
1320,Cup,pencil case,2,3,pencil case,0.9886877828054299,0,0.011312217194570096,0.6650372407783126
1320,Cup,vase,3,4,vase,0.9773755656108597,0,0.022624434389140302,0.47399578808435444
1320,Cup,cupping,3,4,cupping,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1320,Cup,art,3,3,art,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1463,Cup,holding liquid,1,1,holding liquid,0.9796380090497737,0,0.020361990950226283,0.5049678973542453
1463,Cup,holding solid,2,2,holding solid,0.9796380090497737,0,0.020361990950226283,0.5049678973542453
1463,Cup,heating,2,3,heating,0.995475113122172,0,0.004524886877828038,0.8409118300304752
1463,Cup,cooling,2,3,cooling,0.997737556561086,1,0.002262443438914019,0.9152939412679675
1463,Cup,drinking,1,1,drinking,0.9615384615384616,0,0.038461538461538436,0.31947069943289247
1463,Cup,eating,2,2,eating,0.9932126696832579,0,0.006787330316742057,0.7752416628307492
1463,Cup,breaking,2,3,breaking,0.995475113122172,0,0.004524886877828038,0.8409118300304752
1463,Cup,throwing/tossing,3,3,throwing tossing,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1463,Cup,storage,2,2,storage,0.9909502262443439,0,0.009049773755656076,0.7169742076599002
1442,Cup,drink out of,1,1,drink,0.918552036199095,0,0.08144796380090502,0.1446879230716818
1442,Cup,measure liquids,2,2,measure liquid,0.9751131221719457,0,0.02488687782805432,0.44578819105338546
1442,Cup,store items,2,2,store item,0.9909502262443439,0,0.009049773755656076,0.7169742076599002
1442,Cup,draw on,3,3,draw,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1442,Cup,scoop sand with to make a sand castle,3,3,scoop sand sand castle,0.9819004524886877,0,0.018099547511312264,0.5390779351221281
1442,Cup,microwave with a liquid inside,1,2,microwave liquid inside,0.9751131221719457,0,0.02488687782805432,0.44578819105338546
1442,Cup,wash,2,2,wash,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1442,Cup,spit in,2,2,spit,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1442,Cup,use as an outline for a circle,4,3,outline circle,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1413,Cup,hold liquids,1,1,hold liquid,0.9864253393665159,0,0.013574660633484115,0.6185458644140788
1413,Cup,hold household items( toothbrush),2,3,hold household item toothbrush,0.9592760180995475,0,0.040723981900452455,0.3037356732856141
1413,Cup,stack cups,3,3,stack cup,0.9524886877828054,0,0.04751131221719462,0.26292386453561273
1413,Cup,throw at something,3,3,throw,0.9773755656108597,0,0.022624434389140302,0.47399578808435444
1507,Cup,holding things,2,3,holding,0.9796380090497737,0,0.020361990950226283,0.5049678973542453
1563,Cup,to drink something,1,1,drink,0.918552036199095,0,0.08144796380090502,0.1446879230716818
1563,Cup,to pour liquid from one place to another,2,1,pour liquid place,0.9932126696832579,0,0.006787330316742057,0.7752416628307492
1563,Cup,to stack and make a pyramid,3,3,stack pyramid,0.9524886877828054,0,0.04751131221719462,0.26292386453561273
1563,Cup,to make food in the microwave,2,2,food microwave,0.9909502262443439,0,0.009049773755656076,0.7169742076599002
1622,Cup,drink,1,1,drink,0.918552036199095,0,0.08144796380090502,0.1446879230716818
1622,Cup,pencil holder,2,3,pencil holder,0.9886877828054299,0,0.011312217194570096,0.6650372407783126
1622,Cup,glasses,3,1,glass,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1622,Cup,cup stacking game,3,3,cup stacking game,0.9932126696832579,0,0.006787330316742057,0.7752416628307492
1622,Cup,magic trick,4,4,magic trick,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1622,Cup,high heels,5,5,high heel,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1547,Cup,drinking,1,1,drinking,0.9615384615384616,0,0.038461538461538436,0.31947069943289247
1547,Cup,heating up something,2,2,heating,0.995475113122172,0,0.004524886877828038,0.8409118300304752
1547,Cup,trapping something like an insect/bug,3,3,trapping like insect bug,0.9592760180995475,0,0.040723981900452455,0.3037356732856141
1547,Cup,amplifies sound when you put your phone in it,4,4,amplifies sound phone,0.9932126696832579,0,0.006787330316742057,0.7752416628307492
1547,Cup,scoop,2,2,scoop,0.9819004524886877,0,0.018099547511312264,0.5390779351221281
1547,Cup,mixer,2,2,mixer,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1514,Cup,drinking,1,1,drinking,0.9615384615384616,0,0.038461538461538436,0.31947069943289247
1514,Cup,hat,4,4,hat,0.9796380090497737,0,0.020361990950226283,0.5049678973542453
1514,Cup,pen holder,2,3,pen holder,0.9932126696832579,0,0.006787330316742057,0.7752416628307492
1514,Cup,stacking,3,3,stacking,0.9819004524886877,0,0.018099547511312264,0.5390779351221281
1514,Cup,cleaning paint brushes,2,2,cleaning paint brush,0.9932126696832579,0,0.006787330316742057,0.7752416628307492
1514,Cup,hide something under it,3,3,hide,0.7828054298642534,0,0.2171945701357466,0.03501746894270775
1514,Cup,decoration,3,3,decoration,0.9841628959276019,0,0.015837104072398134,0.576764563479412
1528,Cup,to hold things,2,3,hold,0.9592760180995475,0,0.040723981900452455,0.3037356732856141
1528,Cup,to drink from,1,1,drink,0.918552036199095,0,0.08144796380090502,0.1446879230716818
1528,Cup,to play games,3,3,play game,0.9796380090497737,0,0.020361990950226283,0.5049678973542453
1528,Cup,used in baseball for protection,4,4,baseball protection,0.997737556561086,1,0.002262443438914019,0.9152939412679675
1551,Cup,to hold a liquid,1,2,hold liquid,0.9864253393665159,0,0.013574660633484115,0.6185458644140788
1551,Cup,to trap a bug,3,3,trap bug,0.9592760180995475,0,0.040723981900452455,0.3037356732856141
1551,Cup,to drink from,1,1,drink,0.918552036199095,0,0.08144796380090502,0.1446879230716818
1366,Cup,drinking,1,1,drinking,0.9615384615384616,0,0.038461538461538436,0.31947069943289247
1366,Cup,holding liquid,1,1,holding liquid,0.9796380090497737,0,0.020361990950226283,0.5049678973542453
1366,Cup,pouring,2,2,pouring,0.997737556561086,1,0.002262443438914019,0.9152939412679675
